Time	Precip	Canopy Stor. Change	Evapotrans	Snow Stor.Change	OL Stor.Change	OL Bou.Inflow	OL Bou.Outflow	OL->Ext.Sinks	OL->River/MOUSE	OL Drain Stor. Change	OL Drain->River/MOUSE	OL Drain->OL IN	OL Drain->OL OUT	Irrigation	SubSurf.Stor.Change	SubSurf.Bou.Inflow	SubSurf.Bou.Outflow	SubSurf->Ext.Sinks	Pumping	SZ Drain->River	SZ Drain->Ext.River	SZ Drain Inflow	SZ Drain Outflow	Baseflow to river	Baseflow from river	Error
2011-03-22 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011-03-23 00:00:00	0	-0.714687	1.46043	0	-0.515603	-0.00370765	0.00336481	0	0.154445	0	0	0	0	0	-0.642368	-0.0655426	0.0754486	0	0	0	0	0	0	0.342776	-0.00966261	0.0848959
2011-03-24 00:00:00	0	-0.757702	1.68658	0	-0.487757	-0.00252332	0.00185337	0	0.0640303	0	0	0	0	0	-0.490416	-0.065535	0.0754344	0	0	0	0	0	0	0.341155	-0.00864432	0.356472
2011-03-25 00:00:00	0	-0.554134	1.24171	0	-0.397906	-0.00155192	0.00107163	0	0.0443434	0	0	0	0	0	-0.304093	-0.0655154	0.0754104	0	0	0	0	0	0	0.339622	-0.00813458	0.370826
2011-03-26 00:00:00	0	-0.349113	1.31827	0	-0.31974	-0.00121354	0.000750745	0	0.0198868	0	0	0	0	0	-0.312603	-0.0654929	0.0753537	0	0	0	0	0	0	0.33732	-0.00767381	0.695745
2011-03-27 00:00:00	0	-0.171097	1.28201	0	-0.352122	-3.14243E-05	1.31385E-06	0	0.0143232	0	0	0	0	0	-0.430841	-0.0654602	0.0752862	0	0	0	0	0	0	0.333896	-0.00757749	0.678383
2011-03-28 00:00:00	0	-0.00683338	1.34993	0	-0.242882	0	0	0	0.00624823	0	0	0	0	0	-0.573365	-0.0653957	0.0751884	0	0	0	0	0	0	0.331205	-0.00740192	0.866689
2011-03-29 00:00:00	-0.610909	0	1.30695	0	-0.0483737	-9.4209E-06	0	0	0.00340744	0	0	0	0	0	-0.258773	-0.0653502	0.0751332	0	0	0	0	0	0	0.32718	-0.00722073	0.722037
2011-03-30 00:00:00	-3.78909	0.86153	1.51277	0	0.412637	-0.00187708	0.00288827	0	0.0180774	0	0	0	0	0	0.69411	-0.0653449	0.0751157	0	0	0	0	0	0	0.323032	-0.00758322	0.0362665
2011-03-31 00:00:00	-7.20545	0.829575	1.6066	0	1.53775	-0.0171577	0.032946	0	0.210193	0	0	0	0	0	1.70629	-0.0654209	0.0751862	0	0	0	0	0	0	0.3197	-0.00923608	-0.979021
2011-04-01 00:00:00	-0.794546	-0.653374	1.84216	0	-0.393269	-0.00351258	0.013839	0	0.201999	0	0	0	0	0	-0.240153	-0.065458	0.07519	0	0	0	0	0	0	0.321347	-0.010084	0.294137
2011-04-02 00:00:00	-2.57818	0.340805	1.80029	0	0.138818	-0.00475215	0.00855669	0	0.0931154	0	0	0	0	0	0.0620463	-0.0653914	0.0751337	0	0	0	0	0	0	0.320565	-0.00854881	0.182456
2011-04-03 00:00:00	0	-0.836171	1.56046	0	-0.424242	-0.000757511	0.00328059	0	0.075653	0	0	0	0	0	-0.129597	-0.0653741	0.0750776	0	0	0	0	0	0	0.317905	-0.0082767	0.567962
2011-04-04 00:00:00	-2.59455	0.472137	1.60781	0	0.290698	-0.00247759	0.00311573	0	0.0448379	0	0	0	0	0	0.214882	-0.0653494	0.0750162	0	0	0	0	0	0	0.313903	-0.00799603	0.352035
2011-04-05 00:00:00	-8.49273	1.59457	2.04933	0	0.808938	-0.0729011	0.320874	0	0.813308	0	0	0	0	0	1.52955	-0.065465	0.0750201	0	0	0	0	0	0	0.304705	-0.0134057	-1.1482
2011-04-06 00:00:00	-13.3509	0.177924	2.1628	0	0.843973	-0.275428	0.689374	0	2.99427	0	0	0	0	0	4.13246	-0.065791	0.0750659	0	0	0	0	0	0	0.300445	-0.0259738	-2.34179
2011-04-07 00:00:00	0	-1.02278	1.8352	0	-1.28638	-0.0285931	0.0389955	0	0.94126	0	0	0	0	0	-0.725105	-0.0658381	0.0751301	0	0	0	0	0	0	0.31374	-0.016226	0.0594145
2011-04-08 00:00:00	0	-0.777219	1.81835	0	-0.428713	-0.00160557	0.00208885	0	0.0920127	0	0	0	0	0	-0.559634	-0.0657606	0.075151	0	0	0	0	0	0	0.317897	-0.00889448	0.463668
2011-04-09 00:00:00	0	-0.986994	2.77409	0	-0.9692	-6.89868E-05	7.48283E-06	0	0.0572518	0	0	0	0	0	-0.65575	-0.0657215	0.0750444	0	0	0	0	0	0	0.315532	-0.00830447	0.535889
2011-04-10 00:00:00	0	0	2.3064	0	-0.849436	0	0	0	0.0108776	0	0	0	0	0	-1.15027	-0.0656426	0.074923	0	0	0	0	0	0	0.312193	-0.00732395	0.631721
2011-04-11 00:00:00	-0.805454	0	1.84116	0	-0.0538812	0	0	0	0	0	0	0	0	0	-0.406072	-0.0656104	0.0748434	0	0	0	0	0	0	0.308588	-0.00699587	0.886582
2011-04-12 00:00:00	-0.00545455	0	1.62335	0	-0.0255849	0	0	0	0	0	0	0	0	0	-0.667907	-0.0655495	0.0747811	0	0	0	0	0	0	0.302944	-0.00695645	1.22962
2011-04-13 00:00:00	-0.194545	0	1.76571	0	-0.178394	0	0	0	0	0	0	0	0	0	-0.622077	-0.0654493	0.0746368	0	0	0	0	0	0	0.298078	-0.00693715	1.07102
2011-04-14 00:00:00	0	0	1.89863	0	-0.236844	0	0	0	0	0	0	0	0	0	-0.854561	-0.0653259	0.0744934	0	0	0	0	0	0	0.294988	-0.00691787	1.10446
2011-04-15 00:00:00	-0.610909	0	1.83683	0	0.00212216	0	0	0	0	0	0	0	0	0	-0.511523	-0.065257	0.0744092	0	0	0	0	0	0	0.289971	-0.00689001	1.00875
2011-04-16 00:00:00	0	0	1.78883	0	-0.0588156	0	0	0	0	0	0	0	0	0	-0.741319	-0.0651518	0.0741813	0	0	0	0	0	0	0.283006	-0.00685418	1.27387
2011-04-17 00:00:00	0	0	1.94366	0	-0.0536597	0	0	0	0	0	0	0	0	0	-0.799218	-0.0650416	0.0741159	0	0	0	0	0	0	0.276569	-0.00680291	1.36962
2011-04-18 00:00:00	0	0	2.36942	0	-0.0680716	0	0	0	0	0	0	0	0	0	-1.07442	-0.0649303	0.0739741	0	0	0	0	0	0	0.267362	-0.0066845	1.49665
2011-04-19 00:00:00	-0.00545454	0	2.2863	0	-0.040125	0	0	0	0	0	0	0	0	0	-0.830173	-0.0648187	0.073838	0	0	0	0	0	0	0.254617	-0.00660481	1.66758
2011-04-20 00:00:00	0	0	2.51023	0	-0.0390266	0	0	0	0	0	0	0	0	0	-1.07567	-0.0646947	0.0736893	0	0	0	0	0	0	0.246825	-0.00654476	1.64481
2011-04-21 00:00:00	0	0	2.12604	0	-0.0173126	0	0	0	0	0	0	0	0	0	-0.843822	-0.0645926	0.0735515	0	0	0	0	0	0	0.240144	-0.00646764	1.50754
2011-04-22 00:00:00	0	0	2.05235	0	-0.0127891	0	0	0	0	0	0	0	0	0	-0.752424	-0.0644857	0.0733698	0	0	0	0	0	0	0.234137	-0.00643249	1.52372
2011-04-23 00:00:00	-6.38364	1.80047	2.41808	0	0.224666	0	0	0	0	0	0	0	0	0	0.970629	-0.0645126	0.0733279	0	0	0	0	0	0	0.225861	-0.00637577	-0.741486
2011-04-24 00:00:00	-0.00545455	-1.58591	2.34212	0	-0.0247205	0	0	0	0	0	0	0	0	0	-0.287524	-0.0644853	0.0732397	0	0	0	0	0	0	0.219797	-0.00628333	0.660776
2011-04-25 00:00:00	0	-0.21457	1.89135	0	-0.0523268	0	0	0	0	0	0	0	0	0	-0.699808	-0.0643874	0.0729249	0	0	0	0	0	0	0.216514	-0.00621952	1.14348
2011-04-26 00:00:00	0	0	2.04427	0	-0.0205369	0	0	0	0	0	0	0	0	0	-0.869106	-0.0642296	0.0727021	0	0	0	0	0	0	0.213942	-0.00616004	1.37088
2011-04-27 00:00:00	-0.00545454	0	2.53039	0	-0.118986	0	0	0	0	0	0	0	0	0	-1.08619	-0.064117	0.0725063	0	0	0	0	0	0	0.210711	-0.00614256	1.53271
2011-04-28 00:00:00	0	0	2.53752	0	-0.0347596	0	0	0	0	0	0	0	0	0	-1.15622	-0.0641307	0.0721553	0	0	0	0	0	0	0.206947	-0.00611746	1.5554
2011-04-29 00:00:00	-0.205455	0	2.63194	0	-0.0174545	0	0	0	0	0	0	0	0	0	-0.960724	-0.0637662	0.0720663	0	0	0	0	0	0	0.201905	-0.00607086	1.65244
2011-04-30 00:00:00	-0.194545	0	2.04473	0	-0.00216941	0	0	0	0	0	0	0	0	0	-0.821409	-0.0636334	0.0720008	0	0	0	0	0	0	0.199615	-0.00604615	1.22854
2011-05-01 00:00:00	0	0	2.81854	0	-0.0193571	0	0	0	0	0	0	0	0	0	-1.16632	-0.063289	0.0719722	0	0	0	0	0	0	0.196404	-0.00601109	1.83194
2011-05-02 00:00:00	0	0	2.31824	0	-0.00810998	0	0	0	0	0	0	0	0	0	-1.07446	-0.0632368	0.0718533	0	0	0	0	0	0	0.192603	-0.0059857	1.4309
2011-05-03 00:00:00	-0.00545454	0	2.28371	0	-0.00621582	0	0	0	0	0	0	0	0	0	-0.971871	-0.0628418	0.0718651	0	0	0	0	0	0	0.189836	-0.00595162	1.49308
2011-05-04 00:00:00	0	0	2.86468	0	-0.0118576	0	0	0	0	0	0	0	0	0	-1.31819	-0.0627146	0.0717236	0	0	0	0	0	0	0.187551	-0.00592592	1.72526
2011-05-05 00:00:00	-3.16727	0.555058	2.48919	0	0.0275705	0	0	0	0	0	0	0	0	0	0.0175051	-0.0626547	0.0713183	0	0	0	0	0	0	0.184995	-0.00590314	0.109809
2011-05-06 00:00:00	-9.20545	2.21252	2.8842	0	0.16344	0	0	0	0	0	0	0	0	0	1.9746	-0.0627371	0.0715544	0	0	0	0	0	0	0.182806	-0.00587621	-1.78494
2011-05-07 00:00:00	-9.60546	2.18745	2.91639	0	0.303769	-1.43914E-05	0	0	0.00209186	0	0	0	0	0	2.11946	-0.0628487	0.0717193	0	0	0	0	0	0	0.182691	-0.00586294	-1.89062
2011-05-08 00:00:00	-5.44364	0.712926	2.84883	0	0.244156	-0.00213175	0.000139135	0	0.00433698	0	0	0	0	0	0.707524	-0.0629261	0.0718463	0	0	0	0	0	0	0.182372	-0.00583063	-0.742395
2011-05-09 00:00:00	-2.2	-0.370369	2.63519	0	0.0102205	-0.000884367	0.000546219	0	0.00277754	0	0	0	0	0	-0.132601	-0.0629191	0.0718512	0	0	0	0	0	0	0.181502	-0.00577537	0.129541
2011-05-10 00:00:00	-3.20545	0.072718	2.77603	0	0.11805	-0.000823425	0.000516522	0	0.00273344	0	0	0	0	0	0.0922183	-0.0628837	0.0718154	0	0	0	0	0	0	0.181164	-0.00577287	0.0403089
2011-05-11 00:00:00	-3.56727	0.143776	2.7297	0	0.212872	-0.00113487	0.000944301	0	0.00317089	0	0	0	0	0	0.20205	-0.0628598	0.0717774	0	0	0	0	0	0	0.180913	-0.00577749	-0.0918377
2011-05-12 00:00:00	-6.15091	0.375185	2.66851	0	0.581281	-0.00280065	0.0385064	0	0.00975836	0	0	0	0	0	1.05481	-0.0628822	0.0717983	0	0	0	0	0	0	0.181688	-0.00594107	-1.24099
2011-05-13 00:00:00	-3.56182	-0.00243664	2.45297	0	0.00580616	-0.0020849	0.0541713	0	0.105276	0	0	0	0	0	0.356337	-0.0628922	0.0718186	0	0	0	0	0	0	0.181578	-0.00875252	-0.410024
2011-05-14 00:00:00	0	-1.67553	2.57023	0	-0.366405	-0.000416982	0.00406774	0	0.0606251	0	0	0	0	0	-0.315946	-0.0628396	0.071809	0	0	0	0	0	0	0.182131	-0.00796399	0.459764
2011-05-15 00:00:00	-0.610909	-0.865878	2.53427	0	-0.463734	0	0	0	0.012215	0	0	0	0	0	-0.322078	-0.0627261	0.0716776	0	0	0	0	0	0	0.182248	-0.00637868	0.468703
2011-05-16 00:00:00	-5.81091	1.41691	2.8323	0	0.598223	-0.000107915	0.000166068	0	0.00432786	0	0	0	0	0	0.330892	-0.0627422	0.0717174	0	0	0	0	0	0	0.18171	-0.0059898	-0.443506
2011-05-17 00:00:00	0	-1.69957	2.83699	0	-0.334436	-0.000507854	0.00060276	0	0.00729288	0	0	0	0	0	-0.369325	-0.0626935	0.0716556	0	0	0	0	0	0	0.180822	-0.00608824	0.624747
2011-05-18 00:00:00	-2.8	-0.0148324	2.83292	0	0.0212772	0	0	0	0.00791216	0	0	0	0	0	-0.0845157	-0.0626157	0.0715495	0	0	0	0	0	0	0.180331	-0.00617934	0.145843
2011-05-19 00:00:00	-0.794545	-0.951217	2.61287	0	-0.248563	0	0	0	0.000541094	0	0	0	0	0	-0.345674	-0.0625141	0.0714388	0	0	0	0	0	0	0.179538	-0.00582452	0.456047
2011-05-20 00:00:00	-1.59455	-0.50722	2.60696	0	-0.0988546	0	0	0	0.00170016	0	0	0	0	0	-0.15057	-0.0624636	0.0711753	0	0	0	0	0	0	0.177908	-0.00584592	0.438242
2011-05-21 00:00:00	-3.22727	0.384537	2.77747	0	0.0760585	0	0	0	0.00115468	0	0	0	0	0	-0.158889	-0.0622836	0.0712127	0	0	0	0	0	0	0.176478	-0.0057819	0.0326883
2011-05-22 00:00:00	-5.26545	0.969459	2.73904	0	0.526583	-0.00201518	0.00353481	0	0.0251896	0	0	0	0	0	0.571187	-0.0622417	0.0712606	0	0	0	0	0	0	0.175039	-0.0065572	-0.254977
2011-05-23 00:00:00	-15.0164	2.97907	2.79841	0	1.07211	-0.023872	0.360294	0	0.660305	0	0	0	0	0	3.24717	-0.0623213	0.0715557	0	0	0	0	0	0	0.17414	-0.0151541	-3.75466
2011-05-24 00:00:00	-8.01636	0.00100899	2.6841	0	0.0249792	-0.0236715	0.221802	0	0.735891	0	0	0	0	0	1.90996	-0.0624926	0.0718359	0	0	0	0	0	0	0.181283	-0.0168151	-2.28848
2011-05-25 00:00:00	0	-1.72661	2.63326	0	-0.624616	-0.00393196	0.0133158	0	0.207028	0	0	0	0	0	-0.647365	-0.0623388	0.072037	0	0	0	0	0	0	0.191429	-0.0105297	0.0416827
2011-05-26 00:00:00	-0.6	-0.977941	2.83645	0	-0.48737	0	0	0	0.0232151	0	0	0	0	0	-0.46503	-0.0621958	0.0719745	0	0	0	0	0	0	0.19513	-0.00690279	0.527332
2011-05-27 00:00:00	-1.00545	-0.828659	2.85458	0	-0.508465	0	0	0	0.0105977	0	0	0	0	0	-0.383912	-0.0620876	0.0718743	0	0	0	0	0	0	0.19555	-0.00634144	0.33768
2011-05-28 00:00:00	-5.07636	1.25124	2.91749	0	0.605482	-0.000896138	0.00391055	0	0.00345173	0	0	0	0	0	0.261085	-0.0621024	0.0718854	0	0	0	0	0	0	0.19507	-0.00607316	0.164178
2011-05-29 00:00:00	-1.80545	-0.883606	2.81925	0	-0.0081803	-0.00148147	0.00316562	0	0.033168	0	0	0	0	0	-0.120334	-0.0620896	0.0718567	0	0	0	0	0	0	0.194198	-0.00706283	0.233434
2011-05-30 00:00:00	-0.6	-1.24782	2.89311	0	-0.415883	-0.000115265	0.000232845	0	0.0244226	0	0	0	0	0	-0.281448	-0.0620389	0.0717775	0	0	0	0	0	0	0.193907	-0.00667697	0.569462
2011-05-31 00:00:00	-0.00545454	-1.5102	3.53615	0	-0.373373	0	0	0	0.00642655	0	0	0	0	0	-0.951778	-0.0618507	0.0716249	0	0	0	0	0	0	0.193408	-0.0061962	0.898759
2011-06-01 00:00:00	-0.194545	0	2.96052	0	-0.377994	0	0	0	0.000258937	0	0	0	0	0	-1.51759	-0.061716	0.0713132	0	0	0	0	0	0	0.192385	-0.00591952	1.06671
2011-06-02 00:00:00	0	0	3.28589	0	-0.160509	0	0	0	0	0	0	0	0	0	-1.81286	-0.0615757	0.0708353	0	0	0	0	0	0	0.191292	-0.00589802	1.50717
