Time	Precip	Canopy Stor. Change	Evapotrans	Snow Stor.Change	OL Stor.Change	OL Bou.Inflow	OL Bou.Outflow	OL->Ext.Sinks	OL->River/MOUSE	OL Drain Stor. Change	OL Drain->River/MOUSE	OL Drain->OL IN	OL Drain->OL OUT	Irrigation	SubSurf.Stor.Change	SubSurf.Bou.Inflow	SubSurf.Bou.Outflow	SubSurf->Ext.Sinks	Pumping	SZ Drain->River	SZ Drain->Ext.River	SZ Drain Inflow	SZ Drain Outflow	Baseflow to river	Baseflow from river	Error
2011-03-22 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011-03-23 00:00:00	0	-0.690767	1.33645	0	-0.346	-0.00413493	0.0155568	0	0.165048	0	0	0	0	0	-0.782878	-0.011512	0.0170966	0	0	0.0721391	0.0391553	0	0	0.136242	-0.015142	-0.068746
2011-03-24 00:00:00	0	-0.465092	1.54061	0	-0.416188	-0.0037428	0.0104261	0	0.101688	0	0	0	0	0	-0.777747	-0.0115048	0.0170728	0	0	0.0609297	0.0345662	0	0	0.135804	-0.0157573	0.211061
2011-03-25 00:00:00	0	-0.296886	1.13104	0	-0.336596	-0.00214046	0.00569366	0	0.0525179	0	0	0	0	0	-0.518143	-0.0114946	0.0170459	0	0	0.0507372	0.0298843	0	0	0.135762	-0.0143255	0.243097
2011-03-26 00:00:00	0	-0.222533	1.20611	0	-0.184963	-0.00195347	0.00510966	0	0.030567	0	0	0	0	0	-0.476954	-0.0114847	0.0170221	0	0	0.0436102	0.0265989	0	0	0.135291	-0.0135093	0.552913
2011-03-27 00:00:00	0	-0.0974058	1.1827	0	-0.296072	-0.00157658	0.00324878	0	0.0352336	0	0	0	0	0	-0.511823	-0.0114758	0.0169995	0	0	0.0378502	0.0239344	0	0	0.134698	-0.0133895	0.502919
2011-03-28 00:00:00	0	-0.0665737	1.26017	0	-0.186387	-0.000357538	0.00067492	0	0.00821306	0	0	0	0	0	-0.664522	-0.0114623	0.0169636	0	0	0.0314812	0.0210525	0	0	0.134206	-0.0126548	0.530804
2011-03-29 00:00:00	-1.00903	0.049048	1.22692	0	0.0275173	-0.00140789	0.00635614	0	0.0220045	0	0	0	0	0	-0.0073429	-0.0114562	0.0169453	0	0	0.0287463	0.0199276	0	0	0.133367	-0.011988	0.489604
2011-03-30 00:00:00	-3.54929	0.460342	1.38468	0	0.394039	-0.00420077	0.0209244	0	0.0948989	0	0	0	0	0	0.896911	-0.0114543	0.016937	0	0	0.0292132	0.0199343	0	0	0.132763	-0.0120332	-0.126329
2011-03-31 00:00:00	-6.69068	0.222041	1.47112	0	0.950843	-0.0122797	0.0495289	0	0.362586	0	0	0	0	0	2.43933	-0.0114642	0.0169579	0	0	0.034138	0.022045	0	0	0.131945	-0.0152897	-1.02918
2011-04-01 00:00:00	-0.663832	-0.453002	1.67489	0	-0.402193	-0.00465885	0.017878	0	0.237814	0	0	0	0	0	-0.391	-0.0114613	0.0169522	0	0	0.0356487	0.0227395	0	0	0.131818	-0.0167662	0.194829
2011-04-02 00:00:00	-2.17773	0.254	1.64999	0	0.152765	-0.00361161	0.0150331	0	0.085007	0	0	0	0	0	-0.0060845	-0.01145	0.0169265	0	0	0.0325175	0.02135	0	0	0.132222	-0.0138238	0.147111
2011-04-03 00:00:00	0	-0.432624	1.4019	0	-0.408756	-0.00348982	0.0143372	0	0.123211	0	0	0	0	0	-0.375033	-0.0114431	0.0169105	0	0	0.0305148	0.0205782	0	0	0.131467	-0.0139999	0.493576
2011-04-04 00:00:00	-2.16393	0.365699	1.47545	0	0.177065	-0.00238615	0.00762739	0	0.0460421	0	0	0	0	0	0.133518	-0.0114309	0.0168859	0	0	0.0271823	0.0193113	0	0	0.130986	-0.0129382	0.20908
2011-04-05 00:00:00	-10.1841	0.646868	1.87443	0	1.02297	-0.0257538	0.11524	0	1.00401	0	0	0	0	0	3.90253	-0.0114338	0.0169393	0	0	0.036203	0.0223909	0	0	0.129004	-0.0190274	-1.4697
2011-04-06 00:00:00	-12.2467	0.0927349	1.97851	0	0.480528	-0.0554162	0.208192	0	2.46823	0	0	0	0	0	5.00214	-0.0114589	0.0170428	0	0	0.0559109	0.0300225	0	0	0.126331	-0.0339428	-1.88786
2011-04-07 00:00:00	0	-0.705086	1.65705	0	-0.939191	-0.0136039	0.0415803	0	0.821985	0	0	0	0	0	-0.981697	-0.0114637	0.0170592	0	0	0.0597084	0.0316156	0	0	0.131375	-0.0255323	0.0838017
