Time	Precip	Canopy Stor. Change	Evapotrans	Snow Stor.Change	OL Stor.Change	OL Bou.Inflow	OL Bou.Outflow	OL->Ext.Sinks	OL->River/MOUSE	OL Drain Stor. Change	OL Drain->River/MOUSE	OL Drain->OL IN	OL Drain->OL OUT	Irrigation	SubSurf.Stor.Change	SubSurf.Bou.Inflow	SubSurf.Bou.Outflow	SubSurf->Ext.Sinks	Pumping	SZ Drain->River	SZ Drain->Ext.River	SZ Drain Inflow	SZ Drain Outflow	Baseflow to river	Baseflow from river	Error
2011-03-22 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011-03-23 00:00:00	0	-0.967763	1.34761	0	-0.0100251	0	0.000102341	0	0	0	0	0	0	0	-1.00184	-0.230233	0.0616604	0	0	1.71958	0	0	0	0.0926103	-0.0324413	0.979257
2011-03-24 00:00:00	0	-0.718397	1.55255	0	-0.0165417	0	0	0	0	0	0	0	0	0	-1.24951	-0.229707	0.0615548	0	0	1.51475	0	0	0	0.0921672	-0.0360945	0.970771
2011-03-25 00:00:00	0	-0.51309	1.14016	0	-0.0123801	0	0	0	0	0	0	0	0	0	-0.749973	-0.22915	0.0614455	0	0	1.33056	0	0	0	0.0921927	-0.0336206	1.08614
2011-03-26 00:00:00	0	-0.439469	1.21629	0	-0.0122644	0	0	0	0	0	0	0	0	0	-1.02009	-0.228692	0.0613583	0	0	1.19876	0	0	0	0.0921578	-0.0303274	0.837726
2011-03-27 00:00:00	0	0	1.17355	0	-0.00888372	0	0	0	0	0	0	0	0	0	-1.2602	-0.22827	0.0612789	0	0	1.08274	0	0	0	0.0921352	-0.0281467	0.88421
2011-03-28 00:00:00	0	0	1.25153	0	-0.00522837	0	0	0	0	0	0	0	0	0	-1.65139	-0.227646	0.0611654	0	0	0.948194	0	0	0	0.0921153	-0.0266359	0.442102
2011-03-29 00:00:00	-1.58649	0.204359	1.25708	0	0.00099614	0	0	0	0	0	0	0	0	0	0.0135676	-0.227344	0.0611152	0	0	0.894559	0	0	0	0.0919692	-0.0243081	0.685502
2011-03-30 00:00:00	-3.5955	0.227664	1.39564	0	0.0122831	0	0	0	0	0	0	0	0	0	0.999672	-0.227185	0.0610978	0	0	0.89905	0	0	0	0.0920129	-0.02363	-0.158893
2011-03-31 00:00:00	-6.03153	0.06807	1.48145	0	0.0433024	-0.00616912	0.00855652	0	0	0	0	0	0	0	2.42595	-0.227508	0.0611724	0	0	0.996474	0	0	0	0.0921452	-0.0256781	-1.11376
2011-04-01 00:00:00	-0.795496	-0.48299	1.67507	0	-0.0078941	-0.000158809	0.000643828	0	0	0	0	0	0	0	-0.747762	-0.227331	0.0611518	0	0	1.01858	0	0	0	0.0922742	-0.0269291	0.559151
2011-04-02 00:00:00	-2.58199	0.482943	1.65589	0	0.0053672	0	0.00152775	0	0	0	0	0	0	0	-0.205721	-0.226807	0.0610593	0	0	0.953479	0	0	0	0.0921824	-0.0261379	0.211793
2011-04-03 00:00:00	0	-0.495709	1.37014	0	-0.014461	0	0.000201938	0	0	0	0	0	0	0	-0.933672	-0.226511	0.0610054	0	0	0.909962	0	0	0	0.0920873	-0.0248498	0.738198
2011-04-04 00:00:00	-1.61801	0.130538	1.47939	0	-6.98128E-05	0	0.000219281	0	0	0	0	0	0	0	-0.255469	-0.225968	0.0609117	0	0	0.841187	0	0	0	0.0920571	-0.0233302	0.481452
2011-04-05 00:00:00	-11.8	0.623672	1.891	0	0.0250731	-0.0182054	0.0563697	0	0	0	0	0	0	0	5.64902	-0.226878	0.0610968	0	0	1.0011	0	0	0	0.0922999	-0.0249988	-2.67044
2011-04-06 00:00:00	-11.6	0.0464903	1.99649	0	0.00545034	-0.0244804	0.0700358	0	0	0	0	0	0	0	5.59861	-0.228485	0.0614097	0	0	1.35689	0	0	0	0.0931074	-0.0305886	-2.65507
2011-04-07 00:00:00	0	-0.774243	1.60964	0	-0.0187359	-0.000276026	0.00187016	0	0	0	0	0	0	0	-1.12217	-0.228608	0.0614279	0	0	1.41976	0	0	0	0.093514	-0.0338644	1.00831
2011-04-08 00:00:00	0	-0.0134584	1.49823	0	-0.0219873	0	4.58837E-05	0	0	0	0	0	0	0	-1.71843	-0.228123	0.0613376	0	0	1.25387	0	0	0	0.0934697	-0.0309756	0.893982
2011-04-09 00:00:00	0	-0.0173395	2.28427	0	-0.0282117	0	0	0	0	0	0	0	0	0	-2.24618	-0.227462	0.0612152	0	0	1.04853	0	0	0	0.0934462	-0.029361	0.938915
2011-04-10 00:00:00	0	0	1.9252	0	-0.00497552	0	0	0	0	0	0	0	0	0	-1.18528	-0.226826	0.0611102	0	0	0.887958	0	0	0	0.0932887	-0.0267689	1.52371
2011-04-11 00:00:00	-0.804504	0	1.61392	0	-0.000967088	0	0	0	0	0	0	0	0	0	-1.28649	-0.226466	0.0610559	0	0	0.817739	0	0	0	0.0937454	-0.0236377	0.2444
2011-04-12 00:00:00	-0.2	0	1.39319	0	-0.000173285	0	0	0	0	0	0	0	0	0	-1.22237	-0.226215	0.0610107	0	0	0.774612	0	0	0	0.0932676	-0.0216984	0.651631
2011-04-13 00:00:00	0	0	1.47751	0	-0.000918874	0	0	0	0	0	0	0	0	0	-1.53456	-0.225636	0.0609058	0	0	0.697388	0	0	0	0.0932736	-0.0206448	0.547323
2011-04-14 00:00:00	-0.195496	0	1.65212	0	-0.000177077	0	0	0	0	0	0	0	0	0	-1.07316	-0.224991	0.0607869	0	0	0.62711	0	0	0	0.0930971	-0.0198015	0.919489
