Time	Shiplaw_Burn	Middle_Burn	Middle_Longcote	Kidston_Mill
2011-03-22 00:00:50	0	0	0	0
2011-03-23 00:00:50	0.0172084	0.00822858	0.0642953	0.226793
2011-03-24 00:00:50	0.014762	0.00924389	0.0668629	0.269359
2011-03-25 00:00:50	0.014408	0.0096038	0.0596113	0.227555
2011-03-26 00:00:50	0.0132472	0.0084769	0.0533743	0.200056
2011-03-27 00:00:50	0.0127477	0.00764288	0.0474642	0.188054
2011-03-28 00:00:50	0.0125308	0.00545174	0.0433072	0.16606
2011-03-29 00:00:50	0.0122979	0.00500105	0.0394716	0.157067
2011-03-30 00:00:50	0.0124564	0.00510768	0.0384099	0.211146
2011-03-31 00:00:50	0.0208141	0.00646607	0.0422697	0.373668
2011-04-01 00:00:50	0.0228623	0.00978199	0.0457959	0.392584
2011-04-02 00:00:50	0.0163289	0.00931662	0.0432718	0.249064
2011-04-03 00:00:50	0.015116	0.00806049	0.0413189	0.227043
2011-04-04 00:00:50	0.0136469	0.00767658	0.0383673	0.183288
2011-04-05 00:00:50	0.0446753	0.00791766	0.0424758	0.799167
2011-04-06 00:00:50	0.134931	0.0293816	0.0574124	1.90131
2011-04-07 00:00:50	0.0531082	0.0337499	0.0648051	1.02911
2011-04-08 00:00:50	0.0151468	0.0152104	0.0583883	0.277891
2011-04-09 00:00:50	0.0133162	0.0109845	0.0517334	0.209153
2011-04-10 00:00:50	0.0121257	0.00687661	0.0439545	0.182612
2011-04-11 00:00:50	0.0116804	0.00516733	0.0393189	0.160594
2011-04-12 00:00:50	0.0114596	0.00505796	0.0361692	0.152173
2011-04-13 00:00:50	0.0112821	0.00502295	0.0333879	0.145374
2011-04-14 00:00:50	0.0110337	0.0049831	0.0302265	0.138533
2011-04-15 00:00:50	0.0108128	0.00494164	0.0275226	0.132152
2011-04-16 00:00:50	0.0106236	0.00491851	0.0261805	0.128945
2011-04-17 00:00:50	0.0103583	0.00488847	0.024546	0.124543
2011-04-18 00:00:50	0.0100089	0.00485275	0.0228739	0.120433
2011-04-19 00:00:50	0.00958888	0.00481428	0.0210624	0.116012
2011-04-20 00:00:50	0.00924338	0.00477706	0.0196202	0.112223
2011-04-21 00:00:50	0.00896391	0.00474068	0.0181067	0.10856
