Time	Shiplaw_Burn	Middle_Burn	Middle_Longcote	Kidston_Mill
2011-03-22 00:00:50	0	0	0	0
2011-03-23 00:00:50	0.0171594	0.00967927	0.0642966	0.230568
2011-03-24 00:00:50	0.0149179	0.0112481	0.0669384	0.276278
2011-03-25 00:00:50	0.0144982	0.00995778	0.0597505	0.233793
2011-03-26 00:00:50	0.0133547	0.00818115	0.0534605	0.20014
2011-03-27 00:00:50	0.0127783	0.0080563	0.0485644	0.185314
2011-03-28 00:00:50	0.0126375	0.00774265	0.0430362	0.176948
2011-03-29 00:00:50	0.0123538	0.00565532	0.0392913	0.166369
2011-03-30 00:00:50	0.0126806	0.00564702	0.0386289	0.211545
2011-03-31 00:00:50	0.0204461	0.0130225	0.0425538	0.384133
2011-04-01 00:00:50	0.0225912	0.0165127	0.0457177	0.39195
2011-04-02 00:00:50	0.0153997	0.00970924	0.0432325	0.240329
2011-04-03 00:00:50	0.0145475	0.00876077	0.0414055	0.217873
2011-04-04 00:00:50	0.0140099	0.0085849	0.0382685	0.189802
2011-04-05 00:00:50	0.0446081	0.0140965	0.0424666	0.793537
2011-04-06 00:00:50	0.137987	0.0582926	0.0567449	1.93013
2011-04-07 00:00:50	0.0525648	0.0362568	0.0642599	1.0339
2011-04-08 00:00:50	0.0149704	0.0146125	0.0580415	0.264092
2011-04-09 00:00:50	0.0131785	0.0102397	0.0517929	0.204851
2011-04-10 00:00:50	0.0121647	0.00574528	0.0449048	0.178144
2011-04-11 00:00:50	0.0116608	0.00513819	0.0395517	0.159546
2011-04-12 00:00:50	0.0114375	0.00511203	0.0356501	0.155152
2011-04-13 00:00:50	0.0112597	0.00512157	0.0325252	0.153314
2011-04-14 00:00:50	0.0111343	0.00505464	0.0303164	0.138896
2011-04-15 00:00:50	0.01093	0.00502443	0.0281122	0.133366
2011-04-16 00:00:50	0.0106792	0.00498692	0.0259729	0.128127
2011-04-17 00:00:50	0.0103651	0.00495544	0.0241848	0.123855
2011-04-18 00:00:50	0.00998068	0.00492784	0.0226469	0.120141
2011-04-19 00:00:50	0.00959061	0.00489784	0.0211498	0.116236
2011-04-20 00:00:50	0.00930258	0.00486469	0.0196802	0.112651
2011-04-21 00:00:50	0.00900654	0.00483001	0.0182985	0.109286
2011-04-22 00:00:50	0.00872773	0.00479752	0.0172109	0.106164
2011-04-23 00:00:50	0.00849504	0.00477014	0.0173607	0.104579
2011-04-24 00:00:50	0.00823022	0.00474853	0.0200031	0.107474
2011-04-25 00:00:50	0.00806316	0.00473715	0.0209344	0.108759
2011-04-26 00:00:50	0.00798565	0.00472418	0.0200943	0.106897
2011-04-27 00:00:50	0.00782354	0.00469605	0.018852	0.104191
2011-04-28 00:00:50	0.00771049	0.0046664	0.0174841	0.101151
2011-04-29 00:00:50	0.00750773	0.00463676	0.0161988	0.0981924
2011-04-30 00:00:50	0.00741721	0.00460687	0.0151904	0.0956844
2011-05-01 00:00:50	0.00729101	0.00457681	0.014396	0.0937078
2011-05-02 00:00:50	0.00717251	0.00454378	0.013518	0.091518
2011-05-03 00:00:50	0.00707469	0.00451267	0.012809	0.0896645
2011-05-04 00:00:50	0.00697459	0.00447961	0.01219	0.0879512
2011-05-05 00:00:50	0.00686581	0.00444403	0.0117638	0.0862987
2011-05-06 00:00:50	0.00675918	0.0044214	0.0133852	0.0868712
2011-05-07 00:00:50	0.00679674	0.00441129	0.0214863	0.0978686
2011-05-08 00:00:50	0.00686307	0.00441463	0.0321929	0.151288
2011-05-09 00:00:50	0.00680472	0.00440902	0.0372401	0.176606
2011-05-10 00:00:50	0.0067591	0.00440159	0.0383295	0.163466
2011-05-11 00:00:50	0.00675305	0.00439049	0.0376091	0.166279
2011-05-12 00:00:50	0.00677878	0.00438597	0.0362151	0.156741
2011-05-13 00:00:50	0.00692322	0.00438909	0.0348914	0.155075
2011-05-14 00:00:50	0.00710233	0.00438213	0.0335119	0.132399
2011-05-15 00:00:50	0.0066309	0.00437493	0.0312777	0.117303
2011-05-16 00:00:50	0.00661525	0.00436397	0.0290097	0.112373
2011-05-17 00:00:50	0.00679759	0.0043511	0.0276203	0.122616
2011-05-18 00:00:50	0.00669327	0.00434253	0.0256082	0.108842
2011-05-19 00:00:50	0.00652263	0.00433129	0.0236371	0.105463
2011-05-20 00:00:50	0.00647581	0.00432034	0.021866	0.100211
2011-05-21 00:00:50	0.00644109	0.00431192	0.0206036	0.0999215
2011-05-22 00:00:50	0.00679552	0.00430713	0.0223733	0.122939
2011-05-23 00:00:50	0.019919	0.00436863	0.0286597	0.219713
2011-05-24 00:00:50	0.0286022	0.00712557	0.0362895	0.298885
2011-05-25 00:00:50	0.0152475	0.00640727	0.0366022	0.223636
2011-05-26 00:00:50	0.0079669	0.0051825	0.0342572	0.138358
2011-05-27 00:00:50	0.00721208	0.00505548	0.031436	0.122587
2011-05-28 00:00:50	0.00709492	0.0054092	0.029149	0.134796
2011-05-29 00:00:50	0.00822256	0.00539651	0.0292082	0.165525
2011-05-30 00:00:50	0.00737516	0.00508103	0.0283275	0.130202
2011-05-31 00:00:50	0.00699382	0.00487195	0.0258512	0.113923
2011-06-01 00:00:50	0.00664387	0.00436665	0.0228397	0.104348
2011-06-02 00:00:50	0.00658424	0.00434204	0.0200803	0.0979535
2011-06-03 00:00:50	0.00651735	0.00431414	0.0177092	0.0932734
2011-06-04 00:00:50	0.00644257	0.00427926	0.0157627	0.08937
2011-06-05 00:00:50	0.00637241	0.00424972	0.0144662	0.0866155
2011-06-06 00:00:50	0.00630781	0.00422127	0.0136058	0.0846487
2011-06-07 00:00:50	0.00624196	0.00420283	0.0132802	0.0833854
2011-06-08 00:00:50	0.00615161	0.00418175	0.014294	0.0838567
2011-06-09 00:00:50	0.00605898	0.00417415	0.0157748	0.0856064
2011-06-10 00:00:50	0.00602603	0.004165	0.0162024	0.0863296
2011-06-11 00:00:50	0.00597944	0.00414968	0.0164219	0.0858348
2011-06-12 00:00:50	0.00595841	0.00413943	0.0201721	0.0950126
2011-06-13 00:00:50	0.00594008	0.0041315	0.0230761	0.105737
2011-06-14 00:00:50	0.00590275	0.00412463	0.022619	0.0964729
2011-06-15 00:00:50	0.00584682	0.00410776	0.0205208	0.0920698
2011-06-16 00:01:40	0.00579494	0.00408691	0.0186451	0.0883338
2011-06-17 00:01:40	0.00574932	0.00406456	0.0179062	0.0863042
2011-06-18 00:01:40	0.00568682	0.00404161	0.0172966	0.0850011
2011-06-19 00:01:40	0.00562596	0.00402351	0.0215622	0.0893138
2011-06-20 00:01:40	0.00559389	0.00401393	0.0277552	0.105422
2011-06-21 00:01:40	0.0055899	0.00400185	0.0282533	0.116201
2011-06-22 00:01:40	0.00564982	0.00399341	0.0320352	0.143105
2011-06-23 00:01:40	0.00561852	0.00398959	0.0312635	0.128175
2011-06-24 00:01:40	0.0055742	0.00398615	0.0302158	0.116006
2011-06-25 00:01:40	0.00551868	0.00398199	0.0284339	0.10323
2011-06-26 00:01:40	0.00548026	0.00397525	0.0265311	0.0991025
2011-06-27 00:01:40	0.00544283	0.00396876	0.0237841	0.0947329
2011-06-28 00:01:40	0.00539818	0.00395235	0.0210934	0.0898397
2011-06-29 00:01:40	0.00533322	0.00392521	0.0185055	0.085314
2011-06-30 00:01:40	0.00526455	0.00389851	0.0162816	0.081329
2011-07-01 00:01:40	0.00521543	0.00387297	0.014887	0.0784104
2011-07-02 00:01:40	0.00516131	0.00385249	0.0134928	0.0762148
2011-07-03 00:01:40	0.00509781	0.00382192	0.011255	0.072648
2011-07-04 00:01:40	0.00502574	0.00378872	0.00993939	0.0702033
2011-07-05 00:01:40	0.00495476	0.00376222	0.00870134	0.0679858
2011-07-06 00:01:40	0.00489667	0.00373252	0.00924954	0.0674951
2011-07-07 00:01:40	0.00485077	0.00372169	0.0137531	0.0726783
2011-07-08 00:01:40	0.00481154	0.00370636	0.0206065	0.0810797
2011-07-09 00:01:40	0.00481331	0.00370327	0.0360248	0.194346
2011-07-10 00:01:40	0.00480123	0.00370101	0.0435128	0.155073
2011-07-11 00:01:40	0.00477815	0.00369796	0.0440553	0.228884
2011-07-12 00:01:40	0.00478002	0.0037017	0.0492402	0.219667
2011-07-13 00:01:40	0.0047618	0.00369803	0.0443275	0.129746
2011-07-14 00:01:40	0.00473432	0.00369475	0.0384666	0.115452
2011-07-15 00:01:40	0.00469807	0.00368098	0.0331022	0.106352
2011-07-16 00:01:40	0.0444591	0.00530481	0.0465086	0.73595
2011-07-17 00:01:40	0.0368195	0.0112772	0.0757974	0.73558
2011-07-18 00:01:40	0.0109044	0.00781967	0.073685	0.39452
2011-07-19 00:01:40	0.0418334	0.0201832	0.0760061	0.98119
2011-07-20 00:01:40	0.0269929	0.0221458	0.0893624	0.708512
