Time	Shiplaw_Burn	Middle_Burn	Middle_Longcote	Kidston_Mill
2011-03-22 00:00:50	0	0	0	0
2011-03-23 00:00:50	0.0174938	0.00967929	0.0643007	0.235122
2011-03-24 00:00:50	0.0146279	0.0113424	0.067118	0.279544
2011-03-25 00:00:50	0.0136666	0.00932257	0.0599847	0.225564
2011-03-26 00:00:50	0.0135614	0.00952636	0.0534337	0.220585
2011-03-27 00:00:50	0.01274	0.00815234	0.0479268	0.188195
2011-03-28 00:00:50	0.012466	0.00671814	0.0439196	0.168658
2011-03-29 00:00:50	0.0122992	0.00547056	0.0401921	0.162606
2011-03-30 00:00:50	0.0125253	0.00590387	0.0387721	0.21412
2011-03-31 00:00:50	0.0235861	0.0129544	0.042597	0.405356
2011-04-01 00:00:50	0.022842	0.0162438	0.0455964	0.409161
2011-04-02 00:00:50	0.015804	0.00965913	0.0430412	0.248536
2011-04-03 00:00:50	0.0152244	0.00911623	0.0413326	0.244369
2011-04-04 00:00:50	0.0125739	0.00754939	0.0386736	0.168162
2011-04-05 00:00:50	0.0492758	0.0138043	0.0426343	0.84945
2011-04-06 00:00:50	0.144921	0.0567833	0.056904	2.04053
2011-04-07 00:00:50	0.0519917	0.0359937	0.0643993	1.0393
2011-04-08 00:00:50	0.0143268	0.0160487	0.0576985	0.281501
2011-04-09 00:00:50	0.0124607	0.0102961	0.0511845	0.203373
2011-04-10 00:00:50	0.0121161	0.00559858	0.0447861	0.174694
2011-04-11 00:00:50	0.0118866	0.00513038	0.0396844	0.159655
2011-04-12 00:00:50	0.0115972	0.00515538	0.0356078	0.159673
2011-04-13 00:00:50	0.0113888	0.00509926	0.0329081	0.147155
2011-04-14 00:00:50	0.0112326	0.00505138	0.0305968	0.139331
2011-04-15 00:00:50	0.0110579	0.00502232	0.0283469	0.134114
2011-04-16 00:00:50	0.0107168	0.00498515	0.0262059	0.129314
2011-04-17 00:00:50	0.0104735	0.00495624	0.0246878	0.12479
2011-04-18 00:00:50	0.0102346	0.00492979	0.0232513	0.121644
2011-04-19 00:00:50	0.00991487	0.00489632	0.0215992	0.117487
2011-04-20 00:00:50	0.00959362	0.00486109	0.020061	0.11376
2011-04-21 00:00:50	0.00925341	0.00482736	0.018677	0.110374
2011-04-22 00:00:50	0.00893431	0.00479563	0.0176073	0.107179
2011-04-23 00:00:50	0.00870887	0.00476849	0.017682	0.105594
2011-04-24 00:00:50	0.00850394	0.00474568	0.0209334	0.10935
2011-04-25 00:00:50	0.00842653	0.00473528	0.0213401	0.110214
2011-04-26 00:00:50	0.00830118	0.00472301	0.0206121	0.108265
2011-04-27 00:00:50	0.0080801	0.00469667	0.0194086	0.105558
2011-04-28 00:00:50	0.00789046	0.00466584	0.0179885	0.102452
2011-04-29 00:00:50	0.00770871	0.00463561	0.0166641	0.0993416
2011-04-30 00:00:50	0.0075857	0.00460662	0.0156678	0.0968977
2011-05-01 00:00:50	0.00745983	0.00457829	0.0148832	0.0949543
2011-05-02 00:00:50	0.0073141	0.00454439	0.0139766	0.0928229
2011-05-03 00:00:50	0.0071712	0.00451172	0.0132225	0.0907744
2011-05-04 00:00:50	0.00707492	0.0044818	0.012609	0.0890818
2011-05-05 00:00:50	0.00698573	0.00444918	0.0121825	0.0874286
2011-05-06 00:00:50	0.00689626	0.00442265	0.013836	0.0879416
2011-05-07 00:00:50	0.0069707	0.0044145	0.0224045	0.101904
2011-05-08 00:00:50	0.00707901	0.00442113	0.0336336	0.167827
2011-05-09 00:00:50	0.00705854	0.00441176	0.0388389	0.190319
2011-05-10 00:00:50	0.00703077	0.00440409	0.0399078	0.175223
