Time	ET
2011-05-25 00:00:00	3.03615
2011-05-26 00:00:00	3.29262
2011-05-27 00:00:00	3.30229
2011-05-28 00:00:00	3.29935
2011-05-29 00:00:00	3.1785
2011-05-30 00:00:00	3.35876
2011-05-31 00:00:00	4.33347
2011-06-01 00:00:00	3.65762
2011-06-02 00:00:00	4.24271
2011-06-03 00:00:00	4.21249
2011-06-04 00:00:00	3.44148
2011-06-05 00:00:00	3.39073
2011-06-06 00:00:00	3.36197
2011-06-07 00:00:00	3.48589
2011-06-08 00:00:00	3.37955
2011-06-09 00:00:00	3.38969
2011-06-10 00:00:00	3.49381
2011-06-11 00:00:00	3.10669
2011-06-12 00:00:00	3.41107
2011-06-13 00:00:00	3.72943
2011-06-14 00:00:00	3.73551
2011-06-15 00:00:00	3.9367
2011-06-16 00:00:00	3.51526
2011-06-17 00:00:00	3.79822
2011-06-18 00:00:00	3.60008
2011-06-19 00:00:00	3.8642
2011-06-20 00:00:00	3.68928
2011-06-21 00:00:00	3.83663
2011-06-22 00:00:00	3.7622
2011-06-23 00:00:00	3.63838
2011-06-24 00:00:00	3.73797
2011-06-25 00:00:00	3.81001
2011-06-26 00:00:00	4.42786
2011-06-27 00:00:00	4.02586
2011-06-28 00:00:00	4.30839
2011-06-29 00:00:00	4.4039
2011-06-30 00:00:00	3.58026
2011-07-01 00:00:00	4.18164
2011-07-02 00:00:00	6.07494
2011-07-03 00:00:00	4.60055
2011-07-04 00:00:00	5.9043
2011-07-05 00:00:00	4.00738
2011-07-06 00:00:00	3.68899
2011-07-07 00:00:00	3.6359
2011-07-08 00:00:00	3.933
2011-07-09 00:00:00	3.67994
2011-07-10 00:00:00	3.66077
2011-07-11 00:00:00	3.59743
2011-07-12 00:00:00	3.50472
2011-07-13 00:00:00	4.20591
2011-07-14 00:00:00	3.75592
2011-07-15 00:00:00	3.80784
2011-07-16 00:00:00	3.92627
2011-07-17 00:00:00	3.88275
2011-07-18 00:00:00	3.64367
2011-07-19 00:00:00	3.53489
2011-07-20 00:00:00	3.39174
2011-07-21 00:00:00	3.35952
2011-07-22 00:00:00	3.26282
2011-07-23 00:00:00	4.16744
2011-07-24 00:00:00	4.29862
2011-07-25 00:00:00	4.42184
2011-07-26 00:00:00	3.55657
2011-07-27 00:00:00	3.84743
2011-07-28 00:00:00	3.43625
2011-07-29 00:00:00	3.44441
2011-07-30 00:00:00	4.43887
2011-07-31 00:00:00	3.51538
2011-08-01 00:00:00	4.05968
2011-08-02 00:00:00	3.69464
2011-08-03 00:00:00	4.15955
2011-08-04 00:00:00	3.67859
2011-08-05 00:00:00	3.59547
2011-08-06 00:00:00	3.23482
2011-08-07 00:00:00	3.40003
2011-08-08 00:00:00	3.36466
2011-08-09 00:00:00	3.2121
2011-08-10 00:00:00	3.33481
2011-08-11 00:00:00	3.35897
2011-08-12 00:00:00	3.44243
2011-08-13 00:00:00	3.58868
2011-08-14 00:00:00	3.43302
2011-08-15 00:00:00	3.41288
2011-08-16 00:00:00	3.11624
2011-08-17 00:00:00	2.97679
2011-08-18 00:00:00	2.9662
2011-08-19 00:00:00	3.06597
2011-08-20 00:00:00	3.11534
2011-08-21 00:00:00	3.0401
2011-08-22 00:00:00	2.90285
2011-08-23 00:00:00	3.56539
2011-08-24 00:00:00	3.22092
2011-08-25 00:00:00	3.25597
2011-08-26 00:00:00	2.6709
2011-08-27 00:00:00	2.68169
2011-08-28 00:00:00	2.64677
2011-08-29 00:00:00	2.62788
2011-08-30 00:00:00	2.71201
2011-08-31 00:00:00	2.60257
2011-09-01 00:00:00	2.70773
2011-09-02 00:00:00	2.81521
2011-09-03 00:00:00	2.66155
2011-09-04 00:00:00	2.48561
2011-09-05 00:00:00	2.62921
2011-09-06 00:00:00	2.61106
2011-09-07 00:00:00	2.47613
2011-09-08 00:00:00	2.41237
2011-09-09 00:00:00	2.46477
2011-09-10 00:00:00	2.69857
2011-09-11 00:00:00	2.41901
2011-09-12 00:00:00	2.4565
2011-09-13 00:00:00	2.23818
2011-09-14 00:00:00	2.09608
2011-09-15 00:00:00	2.7845
2011-09-16 00:00:00	2.15847
2011-09-17 00:00:00	2.02502
2011-09-18 00:00:00	2.11428
2011-09-19 00:00:00	1.9444
2011-09-20 00:00:00	2.04788
2011-09-21 00:00:00	1.9925
2011-09-22 00:00:00	1.96106
2011-09-23 00:00:00	2.05413
2011-09-24 00:00:00	1.94216
2011-09-25 00:00:00	1.90401
2011-09-26 00:00:00	1.79639
2011-09-27 00:00:00	1.91846
2011-09-28 00:00:00	2.46748
2011-09-29 00:00:00	2.12439
2011-09-30 00:00:00	2.26366
2011-10-01 00:00:00	1.95256
2011-10-02 00:00:00	1.79347
2011-10-03 00:00:00	1.66666
2011-10-04 00:00:00	1.55088
2011-10-05 00:00:00	1.59949
2011-10-06 00:00:00	1.34557
2011-10-07 00:00:00	1.37973
2011-10-08 00:00:00	1.42138
2011-10-09 00:00:00	1.59549
2011-10-10 00:00:00	1.26248
2011-10-11 00:00:00	1.37638
2011-10-12 00:00:00	1.26562
2011-10-13 00:00:00	1.2895
2011-10-14 00:00:00	1.43302
2011-10-15 00:00:00	1.37261
2011-10-16 00:00:00	1.23575
2011-10-17 00:00:00	1.07299
2011-10-18 00:00:00	1.03934
2011-10-19 00:00:00	0.908335
2011-10-20 00:00:00	0.927398
2011-10-21 00:00:00	1.16403
2011-10-22 00:00:00	1.08268
2011-10-23 00:00:00	1.12775
2011-10-24 00:00:00	1.13264
2011-10-25 00:00:00	1.06932
2011-10-26 00:00:00	0.889094
2011-10-27 00:00:00	0.92012
2011-10-28 00:00:00	0.874962
2011-10-29 00:00:00	0.998647
2011-10-30 00:00:00	1.00418
2011-10-31 00:00:00	0.997195
2011-11-01 00:00:00	0.792362
2011-11-02 00:00:00	0.82734
2011-11-03 00:00:00	0.903385
2011-11-04 00:00:00	0.764327
2011-11-05 00:00:00	0.557524
2011-11-06 00:00:00	0.584476
2011-11-07 00:00:00	0.687759
2011-11-08 00:00:00	0.645963
2011-11-09 00:00:00	0.678639
2011-11-10 00:00:00	0.73064
2011-11-11 00:00:00	0.548346
2011-11-12 00:00:00	0.607663
2011-11-13 00:00:00	0.598278
2011-11-14 00:00:00	0.551205
2011-11-15 00:00:00	0.582316
2011-11-16 00:00:00	0.516368
2011-11-17 00:00:00	0.577304
2011-11-18 00:00:00	0.411075
2011-11-19 00:00:00	0.551234
2011-11-20 00:00:00	0.570566
2011-11-21 00:00:00	0.555008
2011-11-22 00:00:00	0.480456
2011-11-23 00:00:00	0.531942
2011-11-24 00:00:00	0.539651
2011-11-25 00:00:00	0.431646
2011-11-26 00:00:00	0.505212
2011-11-27 00:00:00	0.451854
2011-11-28 00:00:00	0.446266
2011-11-29 00:00:00	0.434535
2011-11-30 00:00:00	0.422531
2011-12-01 00:00:00	0.338982
2011-12-02 00:00:00	0.340706
2011-12-03 00:00:00	0.371274
2011-12-04 00:00:00	0.300405
2011-12-05 00:00:00	0.283033
2011-12-06 00:00:00	0.306358
2011-12-07 00:00:00	0.303353
2011-12-08 00:00:00	0.343532
2011-12-09 00:00:00	0.297445
2011-12-10 00:00:00	0.292014
2011-12-11 00:00:00	0.337678
2011-12-12 00:00:00	0.321481
2011-12-13 00:00:00	0.313831
2011-12-14 00:00:00	0.311267
2011-12-15 00:00:00	0.259406
2011-12-16 00:00:00	0.24356
2011-12-17 00:00:00	0.237787
2011-12-18 00:00:00	0.256892
2011-12-19 00:00:00	0.300202
2011-12-20 00:00:00	0.288664
2011-12-21 00:00:00	0.340414
2011-12-22 00:00:00	0.311582
2011-12-23 00:00:00	0.31202
2011-12-24 00:00:00	0.329136
2011-12-25 00:00:00	0.405881
2011-12-26 00:00:00	0.416538
2011-12-27 00:00:00	0.357682
2011-12-28 00:00:00	0.348147
2011-12-29 00:00:00	0.304499
2011-12-30 00:00:00	0.298811
2011-12-31 00:00:00	0.398345
2012-01-01 00:00:00	0.35547
2012-01-02 00:00:00	0.297537
2012-01-03 00:00:00	0.321567
2012-01-04 00:00:00	0.345859
2012-01-05 00:00:00	0.330371
2012-01-06 00:00:00	0.334894
2012-01-07 00:00:00	0.347605
2012-01-08 00:00:00	0.407868
2012-01-09 00:00:00	0.399111
2012-01-10 00:00:00	0.411175
2012-01-11 00:00:00	0.43116
2012-01-12 00:00:00	0.395851
2012-01-13 00:00:00	0.298422
2012-01-14 00:00:00	0.313804
2012-01-15 00:00:00	0.269281
2012-01-16 00:00:00	0.268571
2012-01-17 00:00:00	0.39581
2012-01-18 00:00:00	0.468116
2012-01-19 00:00:00	0.411186
2012-01-20 00:00:00	0.421214
2012-01-21 00:00:00	0.478647
2012-01-22 00:00:00	0.472797
2012-01-23 00:00:00	0.425211
2012-01-24 00:00:00	0.446105
2012-01-25 00:00:00	0.561211
2012-01-26 00:00:00	0.446279
2012-01-27 00:00:00	0.430523
2012-01-28 00:00:00	0.371449
2012-01-29 00:00:00	0.451226
2012-01-30 00:00:00	0.473173
2012-01-31 00:00:00	0.407058
2012-02-01 00:00:00	0.450463
2012-02-02 00:00:00	0.378264
2012-02-03 00:00:00	0.482281
2012-02-04 00:00:00	0.523495
2012-02-05 00:00:00	0.540806
2012-02-06 00:00:00	0.563161
2012-02-07 00:00:00	0.485914
2012-02-08 00:00:00	0.554021
2012-02-09 00:00:00	0.610694
2012-02-10 00:00:00	0.523325
2012-02-11 00:00:00	0.66438
2012-02-12 00:00:00	0.730295
2012-02-13 00:00:00	0.739177
2012-02-14 00:00:00	0.75539
2012-02-15 00:00:00	0.840088
2012-02-16 00:00:00	0.875479
2012-02-17 00:00:00	0.906251
2012-02-18 00:00:00	0.782128
2012-02-19 00:00:00	0.73089
2012-02-20 00:00:00	0.896942
2012-02-21 00:00:00	0.99299
2012-02-22 00:00:00	1.1096
2012-02-23 00:00:00	1.14981
2012-02-24 00:00:00	1.0713
2012-02-25 00:00:00	1.00313
2012-02-26 00:00:00	0.842677
2012-02-27 00:00:00	1.20498
2012-02-28 00:00:00	1.25852
2012-02-29 00:00:00	1.10525
2012-03-01 00:00:00	1.23095
2012-03-02 00:00:00	1.15006
2012-03-03 00:00:00	1.12568
2012-03-04 00:00:00	0.964066
2012-03-05 00:00:00	0.939423
2012-03-06 00:00:00	1.02601
2012-03-07 00:00:00	1.14687
2012-03-08 00:00:00	1.25304
2012-03-09 00:00:00	1.46107
2012-03-10 00:00:00	1.15372
2012-03-11 00:00:00	1.34026
2012-03-12 00:00:00	1.32263
2012-03-13 00:00:00	1.28615
2012-03-14 00:00:00	1.41756
2012-03-15 00:00:00	1.40832
2012-03-16 00:00:00	1.53798
2012-03-17 00:00:00	1.44224
2012-03-18 00:00:00	1.37631
2012-03-19 00:00:00	1.50456
2012-03-20 00:00:00	1.73411
2012-03-21 00:00:00	1.62765
2012-03-22 00:00:00	2.55267
2012-03-23 00:00:00	1.98907
2012-03-24 00:00:00	2.18611
2012-03-25 00:00:00	3.58113
2012-03-26 00:00:00	3.60316
2012-03-27 00:00:00	3.62891
2012-03-28 00:00:00	3.5131
2012-03-29 00:00:00	1.94351
2012-03-30 00:00:00	1.92003
2012-03-31 00:00:00	1.63216
2012-04-01 00:00:00	2.20707
2012-04-02 00:00:00	1.89931
2012-04-03 00:00:00	1.56599
2012-04-04 00:00:00	1.58057
2012-04-05 00:00:00	2.10731
2012-04-06 00:00:00	2.06015
2012-04-07 00:00:00	2.06152
2012-04-08 00:00:00	2.18406
2012-04-09 00:00:00	2.07675
2012-04-10 00:00:00	1.88686
2012-04-11 00:00:00	1.95451
2012-04-12 00:00:00	1.97814
2012-04-13 00:00:00	1.78665
2012-04-14 00:00:00	1.77267
2012-04-15 00:00:00	1.81727
2012-04-16 00:00:00	1.95669
2012-04-17 00:00:00	2.13825
2012-04-18 00:00:00	2.06783
2012-04-19 00:00:00	2.28172
2012-04-20 00:00:00	2.34731
2012-04-21 00:00:00	2.29047
2012-04-22 00:00:00	2.25254
2012-04-23 00:00:00	2.31808
2012-04-24 00:00:00	2.36416
2012-04-25 00:00:00	2.38703
2012-04-26 00:00:00	2.31896
2012-04-27 00:00:00	2.16686
2012-04-28 00:00:00	2.1444
2012-04-29 00:00:00	2.06744
2012-04-30 00:00:00	2.54774
2012-05-01 00:00:00	2.6603
2012-05-02 00:00:00	2.56058
2012-05-03 00:00:00	2.79008
2012-05-04 00:00:00	2.41645
2012-05-05 00:00:00	2.44701
2012-05-06 00:00:00	2.24885
2012-05-07 00:00:00	2.5697
2012-05-08 00:00:00	2.58682
2012-05-09 00:00:00	2.69219
2012-05-10 00:00:00	2.43479
2012-05-11 00:00:00	2.5765
2012-05-12 00:00:00	3.07833
2012-05-13 00:00:00	2.9228
2012-05-14 00:00:00	2.80236
2012-05-15 00:00:00	2.57305
2012-05-16 00:00:00	2.57551
2012-05-17 00:00:00	2.9412
2012-05-18 00:00:00	2.66596
2012-05-19 00:00:00	2.57274
2012-05-20 00:00:00	4.01754
2012-05-21 00:00:00	3.61736
2012-05-22 00:00:00	3.70403
2012-05-23 00:00:00	3.52554
2012-05-24 00:00:00	4.11375
2012-05-25 00:00:00	4.10124
2012-05-26 00:00:00	4.4679
2012-05-27 00:00:00	5.47655
2012-05-28 00:00:00	4.76628
2012-05-29 00:00:00	3.528
2012-05-30 00:00:00	3.6286
2012-05-31 00:00:00	3.55807
2012-06-01 00:00:00	3.47754
2012-06-02 00:00:00	3.30736
2012-06-03 00:00:00	3.03097
2012-06-04 00:00:00	4.19449
2012-06-05 00:00:00	4.06126
2012-06-06 00:00:00	3.72884
2012-06-07 00:00:00	3.53974
2012-06-08 00:00:00	3.6063
2012-06-09 00:00:00	3.79003
2012-06-10 00:00:00	3.77164
2012-06-11 00:00:00	3.53716
2012-06-12 00:00:00	3.3918
2012-06-13 00:00:00	3.44001
2012-06-14 00:00:00	3.47503
2012-06-15 00:00:00	3.31301
2012-06-16 00:00:00	3.63207
2012-06-17 00:00:00	3.32864
2012-06-18 00:00:00	4.69967
2012-06-19 00:00:00	3.81492
2012-06-20 00:00:00	5.60334
2012-06-21 00:00:00	3.75702
2012-06-22 00:00:00	3.82976
2012-06-23 00:00:00	3.82559
2012-06-24 00:00:00	3.82512
2012-06-25 00:00:00	3.74951
2012-06-26 00:00:00	4.64862
2012-06-27 00:00:00	4.06496
2012-06-28 00:00:00	4.09394
2012-06-29 00:00:00	3.97013
2012-06-30 00:00:00	3.72881
2012-07-01 00:00:00	3.75831
2012-07-02 00:00:00	3.84513
2012-07-03 00:00:00	4.13363
2012-07-04 00:00:00	4.14757
2012-07-05 00:00:00	4.1673
2012-07-06 00:00:00	3.65715
2012-07-07 00:00:00	3.59323
2012-07-08 00:00:00	3.80344
2012-07-09 00:00:00	3.72814
2012-07-10 00:00:00	3.61036
2012-07-11 00:00:00	3.44649
2012-07-12 00:00:00	3.58108
2012-07-13 00:00:00	3.58178
2012-07-14 00:00:00	3.38395
2012-07-15 00:00:00	3.458
2012-07-16 00:00:00	3.48773
2012-07-17 00:00:00	3.61566
2012-07-18 00:00:00	3.63689
2012-07-19 00:00:00	3.48057
2012-07-20 00:00:00	3.58834
2012-07-21 00:00:00	3.72744
2012-07-22 00:00:00	3.89811
2012-07-23 00:00:00	3.87354
2012-07-24 00:00:00	3.80649
2012-07-25 00:00:00	4.1924
2012-07-26 00:00:00	3.51097
2012-07-27 00:00:00	3.30641
2012-07-28 00:00:00	3.45045
2012-07-29 00:00:00	3.37632
2012-07-30 00:00:00	3.23159
2012-07-31 00:00:00	3.93392
2012-08-01 00:00:00	3.85177
2012-08-02 00:00:00	3.79868
2012-08-03 00:00:00	4.20863
2012-08-04 00:00:00	3.59262
2012-08-05 00:00:00	3.60876
2012-08-06 00:00:00	3.41492
2012-08-07 00:00:00	3.47514
2012-08-08 00:00:00	4.16214
2012-08-09 00:00:00	4.84469
2012-08-10 00:00:00	5.39308
2012-08-11 00:00:00	3.75539
2012-08-12 00:00:00	3.47346
2012-08-13 00:00:00	3.68697
2012-08-14 00:00:00	3.72731
2012-08-15 00:00:00	4.1287
2012-08-16 00:00:00	3.38469
2012-08-17 00:00:00	3.48172
2012-08-18 00:00:00	3.46533
2012-08-19 00:00:00	3.29722
2012-08-20 00:00:00	3.27287
2012-08-21 00:00:00	3.19013
2012-08-22 00:00:00	3.10815
2012-08-23 00:00:00	3.09812
2012-08-24 00:00:00	3.00812
2012-08-25 00:00:00	3.03347
2012-08-26 00:00:00	2.78131
2012-08-27 00:00:00	2.97646
2012-08-28 00:00:00	2.89539
2012-08-29 00:00:00	2.66694
2012-08-30 00:00:00	2.53084
2012-08-31 00:00:00	2.90391
2012-09-01 00:00:00	2.93786
2012-09-02 00:00:00	2.8226
2012-09-03 00:00:00	2.79869
2012-09-04 00:00:00	2.63104
2012-09-05 00:00:00	2.53695
2012-09-06 00:00:00	2.66816
2012-09-07 00:00:00	2.78386
2012-09-08 00:00:00	2.71516
2012-09-09 00:00:00	2.92793
2012-09-10 00:00:00	2.33365
2012-09-11 00:00:00	2.04918
2012-09-12 00:00:00	2.08985
2012-09-13 00:00:00	2.2216
2012-09-14 00:00:00	2.2836
2012-09-15 00:00:00	2.22172
2012-09-16 00:00:00	2.1252
2012-09-17 00:00:00	1.93542
2012-09-18 00:00:00	1.82798
2012-09-19 00:00:00	1.79569
2012-09-20 00:00:00	1.81194
2012-09-21 00:00:00	1.66674
2012-09-22 00:00:00	2.00797
2012-09-23 00:00:00	1.76268
2012-09-24 00:00:00	1.7187
2012-09-25 00:00:00	1.81262
2012-09-26 00:00:00	1.82209
2012-09-27 00:00:00	1.76159
2012-09-28 00:00:00	1.70965
2012-09-29 00:00:00	1.69644
2012-09-30 00:00:00	1.77885
2012-10-01 00:00:00	1.66079
2012-10-02 00:00:00	1.53433
2012-10-03 00:00:00	1.36033
2012-10-04 00:00:00	1.34177
2012-10-05 00:00:00	1.32946
2012-10-06 00:00:00	1.42878
2012-10-07 00:00:00	1.57937
2012-10-08 00:00:00	1.46545
2012-10-09 00:00:00	1.29848
2012-10-10 00:00:00	1.54497
2012-10-11 00:00:00	1.36214
2012-10-12 00:00:00	1.21009
2012-10-13 00:00:00	1.19969
2012-10-14 00:00:00	1.12749
2012-10-15 00:00:00	0.929689
2012-10-16 00:00:00	0.966196
2012-10-17 00:00:00	0.967949
2012-10-18 00:00:00	0.989678
2012-10-19 00:00:00	1.13184
2012-10-20 00:00:00	1.00844
2012-10-21 00:00:00	1.34869
2012-10-22 00:00:00	0.871055
2012-10-23 00:00:00	0.998062
2012-10-24 00:00:00	0.900048
2012-10-25 00:00:00	0.861019
2012-10-26 00:00:00	0.732216
2012-10-27 00:00:00	0.754526
2012-10-28 00:00:00	0.899753
2012-10-29 00:00:00	0.738995
2012-10-30 00:00:00	0.780733
2012-10-31 00:00:00	0.770695
2012-11-01 00:00:00	0.631019
2012-11-02 00:00:00	0.649089
2012-11-03 00:00:00	0.558827
2012-11-04 00:00:00	0.559529
2012-11-05 00:00:00	0.555162
2012-11-06 00:00:00	0.682828
2012-11-07 00:00:00	0.632543
2012-11-08 00:00:00	0.668042
2012-11-09 00:00:00	0.668476
2012-11-10 00:00:00	0.557597
2012-11-11 00:00:00	0.518171
2012-11-12 00:00:00	0.671138
2012-11-13 00:00:00	0.677423
2012-11-14 00:00:00	0.62689
2012-11-15 00:00:00	0.570154
2012-11-16 00:00:00	0.557653
2012-11-17 00:00:00	0.504884
2012-11-18 00:00:00	0.470539
2012-11-19 00:00:00	0.544089
2012-11-20 00:00:00	0.57867
2012-11-21 00:00:00	0.478162
2012-11-22 00:00:00	0.503245
2012-11-23 00:00:00	0.460696
2012-11-24 00:00:00	0.361769
2012-11-25 00:00:00	0.413936
2012-11-26 00:00:00	0.269904
2012-11-27 00:00:00	0.451111
2012-11-28 00:00:00	0.445572
2012-11-29 00:00:00	0.433897
2012-11-30 00:00:00	0.321845
2012-12-01 00:00:00	0.248258
2012-12-02 00:00:00	0.219028
2012-12-03 00:00:00	0.347861
2012-12-04 00:00:00	0.264261
2012-12-05 00:00:00	0.222413
2012-12-06 00:00:00	0.275151
2012-12-07 00:00:00	0.292055
2012-12-08 00:00:00	0.343289
2012-12-09 00:00:00	0.33833
2012-12-10 00:00:00	0.257649
2012-12-11 00:00:00	0.196375
2012-12-12 00:00:00	0.247688
2012-12-13 00:00:00	0.263507
2012-12-14 00:00:00	0.299034
2012-12-15 00:00:00	0.33732
2012-12-16 00:00:00	0.330641
2012-12-17 00:00:00	0.308767
2012-12-18 00:00:00	0.318767
2012-12-19 00:00:00	0.237479
2012-12-20 00:00:00	0.227562
2012-12-21 00:00:00	0.182678
2012-12-22 00:00:00	0.338262
2012-12-23 00:00:00	0.363647
2012-12-24 00:00:00	0.333337
2012-12-25 00:00:00	0.307688
2012-12-26 00:00:00	0.310619
2012-12-27 00:00:00	0.253087
2012-12-28 00:00:00	0.35897
2012-12-29 00:00:00	0.343623
2012-12-30 00:00:00	0.314714
2012-12-31 00:00:00	0.37922
2013-01-01 00:00:00	0.35547
2013-01-02 00:00:00	0.297545
2013-01-03 00:00:00	0.321585
2013-01-04 00:00:00	0.345891
2013-01-05 00:00:00	0.330413
2013-01-06 00:00:00	0.334951
2013-01-07 00:00:00	0.347679
2013-01-08 00:00:00	0.407975
2013-01-09 00:00:00	0.399236
2013-01-10 00:00:00	0.411326
2013-01-11 00:00:00	0.431342
2013-01-12 00:00:00	0.396041
2013-01-13 00:00:00	0.298584
2013-01-14 00:00:00	0.313993
2013-01-15 00:00:00	0.26946
2013-01-16 00:00:00	0.268768
2013-01-17 00:00:00	0.396126
2013-01-18 00:00:00	0.468521
2013-01-19 00:00:00	0.41157
2013-01-20 00:00:00	0.421636
2013-01-21 00:00:00	0.479161
2013-01-22 00:00:00	0.473338
2013-01-23 00:00:00	0.425727
2013-01-24 00:00:00	0.446678
2013-01-25 00:00:00	0.561971
2013-01-26 00:00:00	0.446915
2013-01-27 00:00:00	0.431166
2013-01-28 00:00:00	0.37203
2013-01-29 00:00:00	0.522028
2013-01-30 00:00:00	0.533517
2013-01-31 00:00:00	0.560933
2013-02-01 00:00:00	0.567054
2013-02-02 00:00:00	0.51846
2013-02-03 00:00:00	0.624932
2013-02-04 00:00:00	0.556691
2013-02-05 00:00:00	0.560811
2013-02-06 00:00:00	0.590791
2013-02-07 00:00:00	0.567065
2013-02-08 00:00:00	0.630666
2013-02-09 00:00:00	0.626356
2013-02-10 00:00:00	0.573953
2013-02-11 00:00:00	0.64152
2013-02-12 00:00:00	0.534383
2013-02-13 00:00:00	0.654787
2013-02-14 00:00:00	0.802228
2013-02-15 00:00:00	0.762989
2013-02-16 00:00:00	0.75389
2013-02-17 00:00:00	0.795702
2013-02-18 00:00:00	0.765121
2013-02-19 00:00:00	0.804701
2013-02-20 00:00:00	0.834442
2013-02-21 00:00:00	0.745115
2013-02-22 00:00:00	0.675034
2013-02-23 00:00:00	0.796471
2013-02-24 00:00:00	0.815335
2013-02-25 00:00:00	0.819246
2013-02-26 00:00:00	0.849852
2013-02-27 00:00:00	1.27435
2013-02-28 00:00:00	1.21281
2013-03-01 00:00:00	0.906451
2013-03-02 00:00:00	1.24164
2013-03-03 00:00:00	1.12062
2013-03-04 00:00:00	1.00445
2013-03-05 00:00:00	0.996832
2013-03-06 00:00:00	0.994606
2013-03-07 00:00:00	1.16709
2013-03-08 00:00:00	0.803464
2013-03-09 00:00:00	0.892145
2013-03-10 00:00:00	0.989556
2013-03-11 00:00:00	0.751016
2013-03-12 00:00:00	1.21738
2013-03-13 00:00:00	1.00431
2013-03-14 00:00:00	1.03551
2013-03-15 00:00:00	1.20496
2013-03-16 00:00:00	1.12952
2013-03-17 00:00:00	1.22769
2013-03-18 00:00:00	1.23711
2013-03-19 00:00:00	1.03312
2013-03-20 00:00:00	1.1847
2013-03-21 00:00:00	1.10221
2013-03-22 00:00:00	0.880544
2013-03-23 00:00:00	0.741477
2013-03-24 00:00:00	1.02773
2013-03-25 00:00:00	1.09471
2013-03-26 00:00:00	1.25374
2013-03-27 00:00:00	1.30474
2013-03-28 00:00:00	1.36269
2013-03-29 00:00:00	1.41229
2013-03-30 00:00:00	1.26055
2013-03-31 00:00:00	1.22163
2013-04-01 00:00:00	1.43604
2013-04-02 00:00:00	1.40672
2013-04-03 00:00:00	1.48484
2013-04-04 00:00:00	1.60518
2013-04-05 00:00:00	1.48498
2013-04-06 00:00:00	1.88795
2013-04-07 00:00:00	1.58389
2013-04-08 00:00:00	1.7347
2013-04-09 00:00:00	1.69092
2013-04-10 00:00:00	1.7066
2013-04-11 00:00:00	1.89955
2013-04-12 00:00:00	1.97618
2013-04-13 00:00:00	2.12702
2013-04-14 00:00:00	2.28796
2013-04-15 00:00:00	2.34052
2013-04-16 00:00:00	2.40971
2013-04-17 00:00:00	2.22474
2013-04-18 00:00:00	2.37105
2013-04-19 00:00:00	2.25957
2013-04-20 00:00:00	2.23994
2013-04-21 00:00:00	2.31724
2013-04-22 00:00:00	2.34075
2013-04-23 00:00:00	2.59048
2013-04-24 00:00:00	2.62758
2013-04-25 00:00:00	2.33097
2013-04-26 00:00:00	2.14997
2013-04-27 00:00:00	2.27814
2013-04-28 00:00:00	2.41283
2013-04-29 00:00:00	2.50998
2013-04-30 00:00:00	2.48911
2013-05-01 00:00:00	2.41593
2013-05-02 00:00:00	2.9581
2013-05-03 00:00:00	2.80105
2013-05-04 00:00:00	2.51577
2013-05-05 00:00:00	3.03743
2013-05-06 00:00:00	2.86832
