Time	ET
2013-05-06 00:00:00	2.76986
2013-05-07 00:00:00	2.86482
2013-05-08 00:00:00	2.91617
2013-05-09 00:00:00	2.74479
2013-05-10 00:00:00	2.68728
2013-05-11 00:00:00	2.60655
2013-05-12 00:00:00	2.72264
2013-05-13 00:00:00	2.42505
2013-05-14 00:00:00	2.46667
2013-05-15 00:00:00	2.49237
2013-05-16 00:00:00	2.67995
2013-05-17 00:00:00	3.30779
2013-05-18 00:00:00	2.90685
2013-05-19 00:00:00	3.13427
2013-05-20 00:00:00	3.44821
2013-05-21 00:00:00	3.11401
2013-05-22 00:00:00	2.89604
2013-05-23 00:00:00	2.6822
2013-05-24 00:00:00	2.66148
2013-05-25 00:00:00	6.19586
2013-05-26 00:00:00	3.65129
2013-05-27 00:00:00	3.06833
2013-05-28 00:00:00	3.08073
2013-05-29 00:00:00	3.21752
2013-05-30 00:00:00	3.35403
2013-05-31 00:00:00	3.37977
2013-06-01 00:00:00	3.16374
2013-06-02 00:00:00	4.33305
2013-06-03 00:00:00	4.92104
2013-06-04 00:00:00	4.42442
2013-06-05 00:00:00	4.8487
2013-06-06 00:00:00	3.80407
2013-06-07 00:00:00	3.8091
2013-06-08 00:00:00	5.21485
2013-06-09 00:00:00	3.98901
2013-06-10 00:00:00	3.91963
2013-06-11 00:00:00	3.55104
2013-06-12 00:00:00	3.69798
2013-06-13 00:00:00	3.3544
2013-06-14 00:00:00	3.51561
2013-06-15 00:00:00	3.48364
2013-06-16 00:00:00	3.58429
2013-06-17 00:00:00	3.70524
2013-06-18 00:00:00	3.90279
2013-06-19 00:00:00	3.66606
2013-06-20 00:00:00	3.76688
2013-06-21 00:00:00	3.89537
2013-06-22 00:00:00	3.6914
2013-06-23 00:00:00	3.66767
2013-06-24 00:00:00	3.58693
2013-06-25 00:00:00	4.04981
2013-06-26 00:00:00	3.61266
2013-06-27 00:00:00	3.60117
2013-06-28 00:00:00	3.68538
2013-06-29 00:00:00	3.63869
2013-06-30 00:00:00	3.78089
2013-07-01 00:00:00	3.40237
2013-07-02 00:00:00	3.54048
2013-07-03 00:00:00	3.86784
2013-07-04 00:00:00	3.90141
2013-07-05 00:00:00	3.7303
2013-07-06 00:00:00	5.06356
2013-07-07 00:00:00	4.74042
2013-07-08 00:00:00	4.7503
2013-07-09 00:00:00	6.31528
2013-07-10 00:00:00	3.96301
2013-07-11 00:00:00	3.85451
2013-07-12 00:00:00	5.45769
2013-07-13 00:00:00	4.23342
2013-07-14 00:00:00	3.74561
2013-07-15 00:00:00	3.63696
2013-07-16 00:00:00	3.96748
2013-07-17 00:00:00	4.93972
2013-07-18 00:00:00	5.92139
2013-07-19 00:00:00	6.42103
2013-07-20 00:00:00	6.06394
2013-07-21 00:00:00	5.33638
2013-07-22 00:00:00	4.08971
2013-07-23 00:00:00	3.80993
2013-07-24 00:00:00	3.80104
2013-07-25 00:00:00	3.67537
2013-07-26 00:00:00	3.98141
2013-07-27 00:00:00	4.65346
2013-07-28 00:00:00	3.44023
2013-07-29 00:00:00	3.35051
2013-07-30 00:00:00	3.22521
2013-07-31 00:00:00	3.35252
2013-08-01 00:00:00	3.76088
2013-08-02 00:00:00	3.88953
2013-08-03 00:00:00	3.62105
2013-08-04 00:00:00	3.48793
2013-08-05 00:00:00	3.27915
2013-08-06 00:00:00	3.16148
2013-08-07 00:00:00	4.47879
2013-08-08 00:00:00	3.3164
2013-08-09 00:00:00	3.33988
2013-08-10 00:00:00	3.27438
2013-08-11 00:00:00	3.08879
2013-08-12 00:00:00	3.05835
2013-08-13 00:00:00	2.98257
2013-08-14 00:00:00	3.20451
2013-08-15 00:00:00	3.44807
2013-08-16 00:00:00	3.06601
2013-08-17 00:00:00	3.23976
2013-08-18 00:00:00	2.82721
2013-08-19 00:00:00	2.87404
2013-08-20 00:00:00	2.89752
2013-08-21 00:00:00	3.12614
2013-08-22 00:00:00	2.92286
2013-08-23 00:00:00	3.06642
2013-08-24 00:00:00	3.00394
2013-08-25 00:00:00	2.86262
2013-08-26 00:00:00	3.20006
2013-08-27 00:00:00	2.78881
2013-08-28 00:00:00	2.69679
2013-08-29 00:00:00	2.76677
2013-08-30 00:00:00	2.78083
2013-08-31 00:00:00	2.39769
2013-09-01 00:00:00	2.58866
2013-09-02 00:00:00	2.81166
2013-09-03 00:00:00	2.74413
2013-09-04 00:00:00	2.52599
2013-09-05 00:00:00	2.40219
2013-09-06 00:00:00	2.20731
2013-09-07 00:00:00	2.18399
2013-09-08 00:00:00	2.16262
2013-09-09 00:00:00	2.18855
2013-09-10 00:00:00	2.26516
2013-09-11 00:00:00	2.28245
2013-09-12 00:00:00	2.30726
2013-09-13 00:00:00	2.04384
2013-09-14 00:00:00	1.88611
2013-09-15 00:00:00	1.88381
2013-09-16 00:00:00	1.76737
2013-09-17 00:00:00	1.7774
2013-09-18 00:00:00	1.74792
2013-09-19 00:00:00	1.80845
2013-09-20 00:00:00	1.78669
2013-09-21 00:00:00	1.90249
2013-09-22 00:00:00	2.05293
2013-09-23 00:00:00	2.17513
2013-09-24 00:00:00	2.01472
2013-09-25 00:00:00	1.65498
2013-09-26 00:00:00	1.60172
2013-09-27 00:00:00	1.67445
2013-09-28 00:00:00	1.80313
2013-09-29 00:00:00	1.61176
2013-09-30 00:00:00	1.68817
2013-10-01 00:00:00	1.62885
2013-10-02 00:00:00	1.65583
2013-10-03 00:00:00	1.79399
2013-10-04 00:00:00	1.68969
2013-10-05 00:00:00	1.56398
2013-10-06 00:00:00	1.64571
2013-10-07 00:00:00	1.57665
2013-10-08 00:00:00	1.48733
2013-10-09 00:00:00	1.29013
2013-10-10 00:00:00	1.17883
2013-10-11 00:00:00	1.20893
2013-10-12 00:00:00	1.18592
2013-10-13 00:00:00	1.22118
2013-10-14 00:00:00	1.11762
2013-10-15 00:00:00	1.05336
2013-10-16 00:00:00	1.08461
2013-10-17 00:00:00	1.13212
2013-10-18 00:00:00	1.13935
2013-10-19 00:00:00	1.18285
2013-10-20 00:00:00	1.09516
2013-10-21 00:00:00	1.10437
2013-10-22 00:00:00	1.16386
2013-10-23 00:00:00	1.02413
2013-10-24 00:00:00	0.887757
2013-10-25 00:00:00	0.967084
2013-10-26 00:00:00	0.966449
2013-10-27 00:00:00	0.932261
2013-10-28 00:00:00	0.860556
2013-10-29 00:00:00	0.790683
2013-10-30 00:00:00	0.761924
2013-10-31 00:00:00	0.794263
2013-11-01 00:00:00	0.725467
2013-11-02 00:00:00	0.59775
2013-11-03 00:00:00	0.612559
2013-11-04 00:00:00	0.519381
2013-11-05 00:00:00	0.486949
2013-11-06 00:00:00	0.610719
2013-11-07 00:00:00	0.593025
2013-11-08 00:00:00	0.549395
2013-11-09 00:00:00	0.468332
2013-11-10 00:00:00	0.456485
2013-11-11 00:00:00	0.614696
2013-11-12 00:00:00	0.5744
2013-11-13 00:00:00	0.559594
2013-11-14 00:00:00	0.485975
2013-11-15 00:00:00	0.522569
2013-11-16 00:00:00	0.588556
2013-11-17 00:00:00	0.425767
2013-11-18 00:00:00	0.416486
2013-11-19 00:00:00	0.352646
2013-11-20 00:00:00	0.434705
2013-11-21 00:00:00	0.351684
2013-11-22 00:00:00	0.274916
2013-11-23 00:00:00	0.333386
2013-11-24 00:00:00	0.318134
2013-11-25 00:00:00	0.309384
2013-11-26 00:00:00	0.42768
2013-11-27 00:00:00	0.380765
2013-11-28 00:00:00	0.383681
2013-11-29 00:00:00	0.398265
2013-11-30 00:00:00	0.332498
2013-12-01 00:00:00	0.348154
2013-12-02 00:00:00	0.331219
2013-12-03 00:00:00	0.399699
2013-12-04 00:00:00	0.336788
2013-12-05 00:00:00	0.307244
2013-12-06 00:00:00	0.266759
2013-12-07 00:00:00	0.320155
2013-12-08 00:00:00	0.394347
2013-12-09 00:00:00	0.384091
2013-12-10 00:00:00	0.374808
2013-12-11 00:00:00	0.377885
2013-12-12 00:00:00	0.404347
2013-12-13 00:00:00	0.389849
2013-12-14 00:00:00	0.371593
2013-12-15 00:00:00	0.357562
2013-12-16 00:00:00	0.276765
2013-12-17 00:00:00	0.316549
2013-12-18 00:00:00	0.343571
2013-12-19 00:00:00	0.34639
2013-12-20 00:00:00	0.347841
2013-12-21 00:00:00	0.299532
2013-12-22 00:00:00	0.274284
2013-12-23 00:00:00	0.302346
2013-12-24 00:00:00	0.295793
2013-12-25 00:00:00	0.304986
2013-12-26 00:00:00	0.289665
2013-12-27 00:00:00	0.324566
2013-12-28 00:00:00	0.249383
2013-12-29 00:00:00	0.318555
2013-12-30 00:00:00	0.32937
2013-12-31 00:00:00	0.330077
2014-01-01 00:00:00	0.332283
2014-01-02 00:00:00	0.283895
2014-01-03 00:00:00	0.339685
2014-01-04 00:00:00	0.318677
2014-01-05 00:00:00	0.310879
2014-01-06 00:00:00	0.314425
2014-01-07 00:00:00	0.330857
2014-01-08 00:00:00	0.338834
2014-01-09 00:00:00	0.34378
2014-01-10 00:00:00	0.33922
2014-01-11 00:00:00	0.316929
2014-01-12 00:00:00	0.311091
2014-01-13 00:00:00	0.363524
2014-01-14 00:00:00	0.314748
2014-01-15 00:00:00	0.408367
2014-01-16 00:00:00	0.392803
2014-01-17 00:00:00	0.397805
2014-01-18 00:00:00	0.421715
2014-01-19 00:00:00	0.418641
2014-01-20 00:00:00	0.423174
2014-01-21 00:00:00	0.33426
2014-01-22 00:00:00	0.428211
2014-01-23 00:00:00	0.408791
2014-01-24 00:00:00	0.410332
2014-01-25 00:00:00	0.480199
2014-01-26 00:00:00	0.440804
2014-01-27 00:00:00	0.471494
2014-01-28 00:00:00	0.463755
2014-01-29 00:00:00	0.49402
2014-01-30 00:00:00	0.328831
2014-01-31 00:00:00	0.438809
2014-02-01 00:00:00	0.531389
2014-02-02 00:00:00	0.556719
2014-02-03 00:00:00	0.567228
2014-02-04 00:00:00	0.538879
2014-02-05 00:00:00	0.571752
2014-02-06 00:00:00	0.58132
2014-02-07 00:00:00	0.53499
2014-02-08 00:00:00	0.610181
2014-02-09 00:00:00	0.622133
2014-02-10 00:00:00	0.635408
2014-02-11 00:00:00	0.616902
2014-02-12 00:00:00	0.62867
2014-02-13 00:00:00	0.650553
2014-02-14 00:00:00	0.684117
2014-02-15 00:00:00	0.722162
2014-02-16 00:00:00	0.68518
2014-02-17 00:00:00	0.791085
2014-02-18 00:00:00	0.804961
2014-02-19 00:00:00	0.847508
2014-02-20 00:00:00	0.868568
2014-02-21 00:00:00	0.837438
2014-02-22 00:00:00	0.934482
2014-02-23 00:00:00	1.03187
2014-02-24 00:00:00	0.899731
2014-02-25 00:00:00	0.961678
2014-02-26 00:00:00	0.983415
2014-02-27 00:00:00	0.923695
2014-02-28 00:00:00	0.818189
2014-03-01 00:00:00	0.871732
2014-03-02 00:00:00	0.980327
2014-03-03 00:00:00	0.944267
2014-03-04 00:00:00	0.986544
2014-03-05 00:00:00	1.14029
2014-03-06 00:00:00	1.28161
2014-03-07 00:00:00	1.1008
2014-03-08 00:00:00	1.19538
2014-03-09 00:00:00	1.28569
2014-03-10 00:00:00	1.12985
2014-03-11 00:00:00	1.37417
2014-03-12 00:00:00	1.77468
2014-03-13 00:00:00	1.30067
2014-03-14 00:00:00	1.41542
2014-03-15 00:00:00	1.36649
2014-03-16 00:00:00	1.47356
2014-03-17 00:00:00	1.37611
2014-03-18 00:00:00	1.49822
2014-03-19 00:00:00	1.68658
2014-03-20 00:00:00	1.5074
2014-03-21 00:00:00	1.41532
2014-03-22 00:00:00	1.3229
2014-03-23 00:00:00	1.2887
2014-03-24 00:00:00	1.7153
2014-03-25 00:00:00	1.6131
2014-03-26 00:00:00	1.40193
2014-03-27 00:00:00	1.56955
2014-03-28 00:00:00	1.56714
2014-03-29 00:00:00	1.70562
2014-03-30 00:00:00	1.75228
2014-03-31 00:00:00	1.69606
2014-04-01 00:00:00	1.49817
2014-04-02 00:00:00	1.76836
2014-04-03 00:00:00	1.82949
2014-04-04 00:00:00	1.91629
2014-04-05 00:00:00	1.99719
2014-04-06 00:00:00	2.18448
2014-04-07 00:00:00	1.77257
2014-04-08 00:00:00	1.96841
2014-04-09 00:00:00	2.19866
2014-04-10 00:00:00	2.02635
2014-04-11 00:00:00	1.93456
2014-04-12 00:00:00	2.17869
2014-04-13 00:00:00	1.98373
2014-04-14 00:00:00	2.14225
2014-04-15 00:00:00	2.42098
2014-04-16 00:00:00	2.28596
2014-04-17 00:00:00	2.15548
2014-04-18 00:00:00	3.53628
2014-04-19 00:00:00	3.0909
2014-04-20 00:00:00	2.68839
2014-04-21 00:00:00	2.41525
2014-04-22 00:00:00	2.43314
2014-04-23 00:00:00	2.74359
2014-04-24 00:00:00	2.52208
2014-04-25 00:00:00	2.35996
2014-04-26 00:00:00	2.70325
2014-04-27 00:00:00	2.62392
2014-04-28 00:00:00	2.56832
2014-04-29 00:00:00	3.19145
2014-04-30 00:00:00	2.53942
2014-05-01 00:00:00	2.2908
2014-05-02 00:00:00	2.52128
2014-05-03 00:00:00	2.57441
2014-05-04 00:00:00	2.88627
2014-05-05 00:00:00	2.99732
2014-05-06 00:00:00	2.97671
2014-05-07 00:00:00	2.71976
2014-05-08 00:00:00	2.8995
2014-05-09 00:00:00	2.84857
2014-05-10 00:00:00	2.74606
2014-05-11 00:00:00	2.76118
2014-05-12 00:00:00	2.69284
2014-05-13 00:00:00	4.21404
2014-05-14 00:00:00	4.23719
2014-05-15 00:00:00	3.17231
2014-05-16 00:00:00	3.47208
2014-05-17 00:00:00	3.36642
2014-05-18 00:00:00	3.19894
2014-05-19 00:00:00	4.0215
2014-05-20 00:00:00	3.17905
2014-05-21 00:00:00	3.45982
2014-05-22 00:00:00	2.90454
2014-05-23 00:00:00	2.73732
2014-05-24 00:00:00	2.96768
2014-05-25 00:00:00	3.17611
2014-05-26 00:00:00	3.28561
2014-05-27 00:00:00	3.3076
2014-05-28 00:00:00	3.27192
2014-05-29 00:00:00	3.15961
2014-05-30 00:00:00	3.32984
2014-05-31 00:00:00	4.79343
2014-06-01 00:00:00	3.79232
2014-06-02 00:00:00	3.77086
2014-06-03 00:00:00	3.51294
2014-06-04 00:00:00	3.32595
2014-06-05 00:00:00	3.50711
2014-06-06 00:00:00	3.72806
2014-06-07 00:00:00	3.54161
2014-06-08 00:00:00	3.73896
2014-06-09 00:00:00	3.64435
2014-06-10 00:00:00	3.6056
2014-06-11 00:00:00	3.74117
2014-06-12 00:00:00	3.78302
2014-06-13 00:00:00	4.10166
2014-06-14 00:00:00	4.09766
2014-06-15 00:00:00	3.85401
2014-06-16 00:00:00	4.15426
2014-06-17 00:00:00	5.2
2014-06-18 00:00:00	4.55139
2014-06-19 00:00:00	3.88902
2014-06-20 00:00:00	4.49996
2014-06-21 00:00:00	3.87212
2014-06-22 00:00:00	3.80262
2014-06-23 00:00:00	3.79629
2014-06-24 00:00:00	3.82203
2014-06-25 00:00:00	3.57047
2014-06-26 00:00:00	3.75921
2014-06-27 00:00:00	3.14663
2014-06-28 00:00:00	3.40794
2014-06-29 00:00:00	3.4746
2014-06-30 00:00:00	4.18503
2014-07-01 00:00:00	5.52005
2014-07-02 00:00:00	3.63583
2014-07-03 00:00:00	3.67864
2014-07-04 00:00:00	3.74062
2014-07-05 00:00:00	3.5306
2014-07-06 00:00:00	3.54318
2014-07-07 00:00:00	3.90897
2014-07-08 00:00:00	3.3505
2014-07-09 00:00:00	5.57852
2014-07-10 00:00:00	6.91913
2014-07-11 00:00:00	5.65403
2014-07-12 00:00:00	4.13174
2014-07-13 00:00:00	3.76062
2014-07-14 00:00:00	3.53891
2014-07-15 00:00:00	3.56238
2014-07-16 00:00:00	3.96524
2014-07-17 00:00:00	4.61885
2014-07-18 00:00:00	4.03328
2014-07-19 00:00:00	3.90972
2014-07-20 00:00:00	3.83919
2014-07-21 00:00:00	4.57828
2014-07-22 00:00:00	4.80241
2014-07-23 00:00:00	5.60155
2014-07-24 00:00:00	4.821
2014-07-25 00:00:00	5.42516
2014-07-26 00:00:00	5.49174
2014-07-27 00:00:00	3.37933
2014-07-28 00:00:00	5.02341
2014-07-29 00:00:00	3.51449
2014-07-30 00:00:00	3.59449
2014-07-31 00:00:00	3.30762
2014-08-01 00:00:00	3.32628
2014-08-02 00:00:00	3.34385
2014-08-03 00:00:00	3.28061
2014-08-04 00:00:00	3.42477
2014-08-05 00:00:00	5.75653
2014-08-06 00:00:00	3.37985
2014-08-07 00:00:00	3.28079
2014-08-08 00:00:00	3.50964
2014-08-09 00:00:00	3.15065
2014-08-10 00:00:00	3.09084
2014-08-11 00:00:00	3.24046
2014-08-12 00:00:00	3.00736
2014-08-13 00:00:00	3.20168
2014-08-14 00:00:00	3.11738
2014-08-15 00:00:00	2.99424
2014-08-16 00:00:00	3.03847
2014-08-17 00:00:00	3.00725
2014-08-18 00:00:00	2.76307
2014-08-19 00:00:00	3.1075
2014-08-20 00:00:00	2.70871
2014-08-21 00:00:00	2.5477
2014-08-22 00:00:00	2.57289
2014-08-23 00:00:00	2.55916
2014-08-24 00:00:00	2.70569
2014-08-25 00:00:00	3.48608
2014-08-26 00:00:00	3.07728
2014-08-27 00:00:00	4.12342
2014-08-28 00:00:00	2.82191
2014-08-29 00:00:00	2.77258
2014-08-30 00:00:00	2.72766
2014-08-31 00:00:00	2.6222
2014-09-01 00:00:00	2.70468
2014-09-02 00:00:00	2.57657
2014-09-03 00:00:00	2.5428
2014-09-04 00:00:00	2.6252
2014-09-05 00:00:00	2.34633
2014-09-06 00:00:00	2.35966
2014-09-07 00:00:00	2.78056
2014-09-08 00:00:00	3.25875
2014-09-09 00:00:00	2.41646
2014-09-10 00:00:00	3.24729
2014-09-11 00:00:00	3.15337
2014-09-12 00:00:00	2.58449
2014-09-13 00:00:00	2.69125
2014-09-14 00:00:00	2.13654
2014-09-15 00:00:00	2.08034
2014-09-16 00:00:00	2.25493
2014-09-17 00:00:00	1.97892
2014-09-18 00:00:00	2.22685
2014-09-19 00:00:00	2.12994
2014-09-20 00:00:00	2.14892
2014-09-21 00:00:00	2.34086
2014-09-22 00:00:00	2.55029
2014-09-23 00:00:00	1.91402
2014-09-24 00:00:00	1.71339
2014-09-25 00:00:00	1.8916
2014-09-26 00:00:00	1.73709
2014-09-27 00:00:00	1.67754
2014-09-28 00:00:00	1.7542
2014-09-29 00:00:00	1.81928
2014-09-30 00:00:00	1.73127
2014-10-01 00:00:00	2.13549
2014-10-02 00:00:00	1.73706
2014-10-03 00:00:00	1.55316
2014-10-04 00:00:00	1.27932
2014-10-05 00:00:00	1.40341
2014-10-06 00:00:00	1.36383
2014-10-07 00:00:00	1.40836
2014-10-08 00:00:00	1.43599
2014-10-09 00:00:00	1.18048
2014-10-10 00:00:00	1.15964
2014-10-11 00:00:00	1.23569
2014-10-12 00:00:00	1.17338
2014-10-13 00:00:00	1.03807
2014-10-14 00:00:00	1.08058
2014-10-15 00:00:00	1.09157
2014-10-16 00:00:00	1.18469
2014-10-17 00:00:00	1.26083
2014-10-18 00:00:00	1.28928
2014-10-19 00:00:00	1.19308
2014-10-20 00:00:00	1.11356
2014-10-21 00:00:00	0.945009
2014-10-22 00:00:00	0.982103
2014-10-23 00:00:00	1.08472
2014-10-24 00:00:00	0.970242
2014-10-25 00:00:00	0.994323
2014-10-26 00:00:00	1.02476
2014-10-27 00:00:00	0.944551
2014-10-28 00:00:00	1.35232
2014-10-29 00:00:00	0.729976
2014-10-30 00:00:00	0.8602
2014-10-31 00:00:00	1.02568
2014-11-01 00:00:00	0.841477
2014-11-02 00:00:00	0.726348
2014-11-03 00:00:00	0.656032
2014-11-04 00:00:00	0.658963
2014-11-05 00:00:00	0.525561
2014-11-06 00:00:00	0.604916
2014-11-07 00:00:00	0.635618
2014-11-08 00:00:00	0.627622
2014-11-09 00:00:00	0.538245
2014-11-10 00:00:00	0.513342
2014-11-11 00:00:00	0.64438
2014-11-12 00:00:00	0.596993
2014-11-13 00:00:00	0.612299
2014-11-14 00:00:00	0.635188
2014-11-15 00:00:00	0.53363
2014-11-16 00:00:00	0.527841
2014-11-17 00:00:00	0.520679
2014-11-18 00:00:00	0.532504
2014-11-19 00:00:00	0.530558
2014-11-20 00:00:00	0.452162
2014-11-21 00:00:00	0.456796
2014-11-22 00:00:00	0.508759
2014-11-23 00:00:00	0.419
2014-11-24 00:00:00	0.440366
2014-11-25 00:00:00	0.431392
2014-11-26 00:00:00	0.394417
2014-11-27 00:00:00	0.422821
2014-11-28 00:00:00	0.415295
2014-11-29 00:00:00	0.448644
2014-11-30 00:00:00	0.366342
2014-12-01 00:00:00	0.366748
2014-12-02 00:00:00	0.294209
2014-12-03 00:00:00	0.277725
2014-12-04 00:00:00	0.320197
2014-12-05 00:00:00	0.283065
2014-12-06 00:00:00	0.36709
2014-12-07 00:00:00	0.307561
2014-12-08 00:00:00	0.275361
2014-12-09 00:00:00	0.354096
2014-12-10 00:00:00	0.278489
2014-12-11 00:00:00	0.239162
2014-12-12 00:00:00	0.265775
2014-12-13 00:00:00	0.238601
2014-12-14 00:00:00	0.32392
2014-12-15 00:00:00	0.284782
2014-12-16 00:00:00	0.288285
2014-12-17 00:00:00	0.345591
2014-12-18 00:00:00	0.348112
2014-12-19 00:00:00	0.29041
2014-12-20 00:00:00	0.294355
2014-12-21 00:00:00	0.349745
2014-12-22 00:00:00	0.352049
2014-12-23 00:00:00	0.312476
2014-12-24 00:00:00	0.319972
2014-12-25 00:00:00	0.322829
2014-12-26 00:00:00	0.325228
2014-12-27 00:00:00	0.327498
2014-12-28 00:00:00	0.334161
2014-12-29 00:00:00	0.260519
2014-12-30 00:00:00	0.300736
2014-12-31 00:00:00	0.37194
2015-01-01 00:00:00	0.39373
2015-01-02 00:00:00	0.316719
2015-01-03 00:00:00	0.28106
2015-01-04 00:00:00	0.274377
2015-01-05 00:00:00	0.38252
2015-01-06 00:00:00	0.33815
2015-01-07 00:00:00	0.372536
2015-01-08 00:00:00	0.3425
2015-01-09 00:00:00	0.383597
2015-01-10 00:00:00	0.338349
2015-01-11 00:00:00	0.343446
2015-01-12 00:00:00	0.363482
2015-01-13 00:00:00	0.320526
2015-01-14 00:00:00	0.32921
2015-01-15 00:00:00	0.387537
2015-01-16 00:00:00	0.33209
2015-01-17 00:00:00	0.338365
2015-01-18 00:00:00	0.297124
2015-01-19 00:00:00	0.250062
2015-01-20 00:00:00	0.311177
2015-01-21 00:00:00	0.302176
2015-01-22 00:00:00	0.360808
2015-01-23 00:00:00	0.445464
2015-01-24 00:00:00	0.42268
2015-01-25 00:00:00	0.512531
2015-01-26 00:00:00	0.47933
2015-01-27 00:00:00	0.509204
2015-01-28 00:00:00	0.434128
2015-01-29 00:00:00	0.371747
2015-01-30 00:00:00	0.431465
2015-01-31 00:00:00	0.386866
2015-02-01 00:00:00	0.438512
2015-02-02 00:00:00	0.380504
2015-02-03 00:00:00	0.361617
2015-02-04 00:00:00	0.419957
2015-02-05 00:00:00	0.490446
2015-02-06 00:00:00	0.518776
2015-02-07 00:00:00	0.516334
2015-02-08 00:00:00	0.53668
2015-02-09 00:00:00	0.661557
2015-02-10 00:00:00	0.62357
2015-02-11 00:00:00	0.596687
2015-02-12 00:00:00	0.644437
2015-02-13 00:00:00	0.679827
2015-02-14 00:00:00	0.767973
2015-02-15 00:00:00	0.805935
2015-02-16 00:00:00	0.740212
2015-02-17 00:00:00	0.753052
2015-02-18 00:00:00	0.878745
2015-02-19 00:00:00	0.868878
2015-02-20 00:00:00	0.773679
2015-02-21 00:00:00	0.747807
2015-02-22 00:00:00	0.726349
2015-02-23 00:00:00	0.776812
2015-02-24 00:00:00	0.846883
2015-02-25 00:00:00	0.883248
2015-02-26 00:00:00	0.913627
2015-02-27 00:00:00	0.930899
2015-02-28 00:00:00	1.03067
2015-03-01 00:00:00	0.946817
2015-03-02 00:00:00	0.860167
2015-03-03 00:00:00	0.900666
2015-03-04 00:00:00	1.02245
2015-03-05 00:00:00	1.19114
2015-03-06 00:00:00	1.08936
2015-03-07 00:00:00	1.21974
2015-03-08 00:00:00	1.14298
2015-03-09 00:00:00	1.12373
2015-03-10 00:00:00	1.081
2015-03-11 00:00:00	1.08167
2015-03-12 00:00:00	1.24509
2015-03-13 00:00:00	1.19103
2015-03-14 00:00:00	1.14592
2015-03-15 00:00:00	1.13091
2015-03-16 00:00:00	1.30192
2015-03-17 00:00:00	1.19648
2015-03-18 00:00:00	1.3787
2015-03-19 00:00:00	1.57745
2015-03-20 00:00:00	1.44471
2015-03-21 00:00:00	1.2504
2015-03-22 00:00:00	1.37019
2015-03-23 00:00:00	1.46887
2015-03-24 00:00:00	1.32249
2015-03-25 00:00:00	1.33101
2015-03-26 00:00:00	1.46636
2015-03-27 00:00:00	1.40527
2015-03-28 00:00:00	1.59797
2015-03-29 00:00:00	1.58002
2015-03-30 00:00:00	1.53581
2015-03-31 00:00:00	1.57381
2015-04-01 00:00:00	1.53769
2015-04-02 00:00:00	1.73231
2015-04-03 00:00:00	1.74658
2015-04-04 00:00:00	1.9138
2015-04-05 00:00:00	2.33022
2015-04-06 00:00:00	2.72017
2015-04-07 00:00:00	1.90701
2015-04-08 00:00:00	3.81776
2015-04-09 00:00:00	3.1817
2015-04-10 00:00:00	3.28026
2015-04-11 00:00:00	1.93571
2015-04-12 00:00:00	1.82025
2015-04-13 00:00:00	1.99472
2015-04-14 00:00:00	2.27094
2015-04-15 00:00:00	2.10241
2015-04-16 00:00:00	2.77844
2015-04-17 00:00:00	2.25945
2015-04-18 00:00:00	2.9248
2015-04-19 00:00:00	1.93257
2015-04-20 00:00:00	2.42746
2015-04-21 00:00:00	4.78638
2015-04-22 00:00:00	4.49193
2015-04-23 00:00:00	3.56558
2015-04-24 00:00:00	2.74253
2015-04-25 00:00:00	2.23822
2015-04-26 00:00:00	1.9766
2015-04-27 00:00:00	2.00536
2015-04-28 00:00:00	2.17974
2015-04-29 00:00:00	2.25989
2015-04-30 00:00:00	2.20231
2015-05-01 00:00:00	2.25368
2015-05-02 00:00:00	2.10772
2015-05-03 00:00:00	2.48146
2015-05-04 00:00:00	2.71443
2015-05-05 00:00:00	2.64778
2015-05-06 00:00:00	2.59446
2015-05-07 00:00:00	2.41408
2015-05-08 00:00:00	2.87932
2015-05-09 00:00:00	2.62284
2015-05-10 00:00:00	2.89815
2015-05-11 00:00:00	3.13889
2015-05-12 00:00:00	2.85791
2015-05-13 00:00:00	2.76489
2015-05-14 00:00:00	2.54478
2015-05-15 00:00:00	3.19582
2015-05-16 00:00:00	2.8604
2015-05-17 00:00:00	2.88573
2015-05-18 00:00:00	2.82369
2015-05-19 00:00:00	2.76287
2015-05-20 00:00:00	2.94332
2015-05-21 00:00:00	3.02878
2015-05-22 00:00:00	3.22817
2015-05-23 00:00:00	6.18956
2015-05-24 00:00:00	3.1785
2015-05-25 00:00:00	3.08771
2015-05-26 00:00:00	3.03268
2015-05-27 00:00:00	3.00014
2015-05-28 00:00:00	2.96296
2015-05-29 00:00:00	2.88313
2015-05-30 00:00:00	2.96051
2015-05-31 00:00:00	2.87274
2015-06-01 00:00:00	2.84501
2015-06-02 00:00:00	3.0912
2015-06-03 00:00:00	3.21348
2015-06-04 00:00:00	3.57762
2015-06-05 00:00:00	3.411
2015-06-06 00:00:00	3.28372
2015-06-07 00:00:00	3.29953
2015-06-08 00:00:00	3.43716
2015-06-09 00:00:00	5.19228
2015-06-10 00:00:00	5.79454
2015-06-11 00:00:00	4.91888
2015-06-12 00:00:00	5.50699
2015-06-13 00:00:00	3.43328
2015-06-14 00:00:00	3.05346
2015-06-15 00:00:00	3.87402
2015-06-16 00:00:00	3.67517
2015-06-17 00:00:00	3.64142
2015-06-18 00:00:00	3.44409
2015-06-19 00:00:00	3.559
2015-06-20 00:00:00	3.66833
2015-06-21 00:00:00	3.49061
