Time	ET
2011-06-12 00:00:00	3.16224
2011-06-13 00:00:00	3.5019
2011-06-14 00:00:00	3.45787
2011-06-15 00:00:00	3.65781
2011-06-16 00:00:00	3.2698
2011-06-17 00:00:00	3.46035
2011-06-18 00:00:00	3.38599
2011-06-19 00:00:00	3.60708
2011-06-20 00:00:00	3.4627
2011-06-21 00:00:00	3.61398
2011-06-22 00:00:00	3.5262
2011-06-23 00:00:00	3.36802
2011-06-24 00:00:00	3.41818
2011-06-25 00:00:00	3.58216
2011-06-26 00:00:00	4.18129
2011-06-27 00:00:00	3.80451
2011-06-28 00:00:00	3.92514
2011-06-29 00:00:00	3.97266
2011-06-30 00:00:00	3.31941
2011-07-01 00:00:00	3.87648
2011-07-02 00:00:00	5.59555
2011-07-03 00:00:00	4.27773
2011-07-04 00:00:00	5.48331
2011-07-05 00:00:00	3.81403
2011-07-06 00:00:00	3.49552
2011-07-07 00:00:00	3.43734
2011-07-08 00:00:00	3.65722
2011-07-09 00:00:00	3.48067
2011-07-10 00:00:00	3.4671
2011-07-11 00:00:00	3.4045
2011-07-12 00:00:00	3.30933
2011-07-13 00:00:00	3.90148
2011-07-14 00:00:00	3.52809
2011-07-15 00:00:00	3.6201
2011-07-16 00:00:00	3.72187
2011-07-17 00:00:00	3.67934
2011-07-18 00:00:00	3.45769
2011-07-19 00:00:00	3.34719
2011-07-20 00:00:00	3.1469
2011-07-21 00:00:00	3.17052
2011-07-22 00:00:00	3.07731
2011-07-23 00:00:00	3.84352
2011-07-24 00:00:00	3.97153
2011-07-25 00:00:00	4.09456
2011-07-26 00:00:00	3.33897
2011-07-27 00:00:00	3.5984
2011-07-28 00:00:00	3.25826
2011-07-29 00:00:00	3.25925
2011-07-30 00:00:00	4.12567
2011-07-31 00:00:00	3.33513
2011-08-01 00:00:00	3.71806
2011-08-02 00:00:00	3.33869
2011-08-03 00:00:00	3.55215
2011-08-04 00:00:00	3.31378
2011-08-05 00:00:00	3.18989
2011-08-06 00:00:00	2.82317
2011-08-07 00:00:00	3.03479
2011-08-08 00:00:00	2.98329
2011-08-09 00:00:00	2.88567
2011-08-10 00:00:00	3.02352
2011-08-11 00:00:00	3.00503
2011-08-12 00:00:00	3.1608
2011-08-13 00:00:00	3.21801
2011-08-14 00:00:00	2.95142
2011-08-15 00:00:00	2.88124
2011-08-16 00:00:00	2.73176
2011-08-17 00:00:00	2.66652
2011-08-18 00:00:00	2.68998
2011-08-19 00:00:00	2.80474
2011-08-20 00:00:00	2.855
2011-08-21 00:00:00	2.74264
2011-08-22 00:00:00	2.61634
2011-08-23 00:00:00	2.92062
2011-08-24 00:00:00	2.70358
2011-08-25 00:00:00	2.67865
2011-08-26 00:00:00	2.40789
2011-08-27 00:00:00	2.399
2011-08-28 00:00:00	2.3892
2011-08-29 00:00:00	2.38718
2011-08-30 00:00:00	2.47387
2011-08-31 00:00:00	2.36765
2011-09-01 00:00:00	2.49065
2011-09-02 00:00:00	2.60573
2011-09-03 00:00:00	2.43899
2011-09-04 00:00:00	2.23993
2011-09-05 00:00:00	2.28816
2011-09-06 00:00:00	2.31065
2011-09-07 00:00:00	2.25601
2011-09-08 00:00:00	2.21378
2011-09-09 00:00:00	2.21544
2011-09-10 00:00:00	2.50555
2011-09-11 00:00:00	2.10006
2011-09-12 00:00:00	2.24627
2011-09-13 00:00:00	1.93136
2011-09-14 00:00:00	1.89349
2011-09-15 00:00:00	2.31722
2011-09-16 00:00:00	1.9709
2011-09-17 00:00:00	1.84967
2011-09-18 00:00:00	1.91951
2011-09-19 00:00:00	1.75771
2011-09-20 00:00:00	1.87079
2011-09-21 00:00:00	1.79834
2011-09-22 00:00:00	1.78746
2011-09-23 00:00:00	1.88426
2011-09-24 00:00:00	1.74822
2011-09-25 00:00:00	1.74949
2011-09-26 00:00:00	1.6439
2011-09-27 00:00:00	1.77014
2011-09-28 00:00:00	2.15182
2011-09-29 00:00:00	1.97409
2011-09-30 00:00:00	1.98878
2011-10-01 00:00:00	1.82013
2011-10-02 00:00:00	1.6164
2011-10-03 00:00:00	1.54183
2011-10-04 00:00:00	1.37992
2011-10-05 00:00:00	1.47536
2011-10-06 00:00:00	1.21592
2011-10-07 00:00:00	1.26174
2011-10-08 00:00:00	1.30534
2011-10-09 00:00:00	1.46329
2011-10-10 00:00:00	1.07417
2011-10-11 00:00:00	1.25695
2011-10-12 00:00:00	1.12396
2011-10-13 00:00:00	1.18326
2011-10-14 00:00:00	1.31239
2011-10-15 00:00:00	1.25318
2011-10-16 00:00:00	1.1365
2011-10-17 00:00:00	0.975385
2011-10-18 00:00:00	0.939576
2011-10-19 00:00:00	0.813723
2011-10-20 00:00:00	0.815611
2011-10-21 00:00:00	1.04616
2011-10-22 00:00:00	0.962951
2011-10-23 00:00:00	1.04017
2011-10-24 00:00:00	1.03571
2011-10-25 00:00:00	0.951558
2011-10-26 00:00:00	0.807922
2011-10-27 00:00:00	0.840651
2011-10-28 00:00:00	0.797458
2011-10-29 00:00:00	0.909778
2011-10-30 00:00:00	0.910678
2011-10-31 00:00:00	0.925322
2011-11-01 00:00:00	0.731469
2011-11-02 00:00:00	0.766917
2011-11-03 00:00:00	0.849289
2011-11-04 00:00:00	0.714531
2011-11-05 00:00:00	0.507456
2011-11-06 00:00:00	0.534728
2011-11-07 00:00:00	0.634454
2011-11-08 00:00:00	0.613775
2011-11-09 00:00:00	0.641886
2011-11-10 00:00:00	0.680039
2011-11-11 00:00:00	0.530156
2011-11-12 00:00:00	0.564919
2011-11-13 00:00:00	0.557109
2011-11-14 00:00:00	0.506791
2011-11-15 00:00:00	0.542068
2011-11-16 00:00:00	0.473052
2011-11-17 00:00:00	0.533903
2011-11-18 00:00:00	0.419137
2011-11-19 00:00:00	0.509485
2011-11-20 00:00:00	0.52974
2011-11-21 00:00:00	0.516208
2011-11-22 00:00:00	0.441708
2011-11-23 00:00:00	0.497866
2011-11-24 00:00:00	0.501472
2011-11-25 00:00:00	0.395191
2011-11-26 00:00:00	0.469034
2011-11-27 00:00:00	0.415848
2011-11-28 00:00:00	0.411154
2011-11-29 00:00:00	0.402926
2011-11-30 00:00:00	0.388179
2011-12-01 00:00:00	0.313015
2011-12-02 00:00:00	0.314609
2011-12-03 00:00:00	0.343856
2011-12-04 00:00:00	0.278243
2011-12-05 00:00:00	0.261518
2011-12-06 00:00:00	0.280538
2011-12-07 00:00:00	0.283071
2011-12-08 00:00:00	0.317778
2011-12-09 00:00:00	0.271807
2011-12-10 00:00:00	0.267596
2011-12-11 00:00:00	0.312409
2011-12-12 00:00:00	0.296521
2011-12-13 00:00:00	0.289867
2011-12-14 00:00:00	0.287371
2011-12-15 00:00:00	0.23526
2011-12-16 00:00:00	0.220377
2011-12-17 00:00:00	0.21497
2011-12-18 00:00:00	0.232851
2011-12-19 00:00:00	0.276216
2011-12-20 00:00:00	0.268926
2011-12-21 00:00:00	0.317232
2011-12-22 00:00:00	0.304082
2011-12-23 00:00:00	0.290138
2011-12-24 00:00:00	0.305821
2011-12-25 00:00:00	0.385048
2011-12-26 00:00:00	0.393441
2011-12-27 00:00:00	0.333364
2011-12-28 00:00:00	0.323775
2011-12-29 00:00:00	0.282361
2011-12-30 00:00:00	0.276478
2011-12-31 00:00:00	0.374977
2012-01-01 00:00:00	0.334585
2012-01-02 00:00:00	0.276577
2012-01-03 00:00:00	0.301551
2012-01-04 00:00:00	0.324596
2012-01-05 00:00:00	0.309442
2012-01-06 00:00:00	0.313008
2012-01-07 00:00:00	0.325389
2012-01-08 00:00:00	0.384849
2012-01-09 00:00:00	0.37674
2012-01-10 00:00:00	0.387696
2012-01-11 00:00:00	0.4071
2012-01-12 00:00:00	0.373243
2012-01-13 00:00:00	0.275279
2012-01-14 00:00:00	0.290021
2012-01-15 00:00:00	0.245385
2012-01-16 00:00:00	0.244261
2012-01-17 00:00:00	0.370862
2012-01-18 00:00:00	0.441809
2012-01-19 00:00:00	0.383682
2012-01-20 00:00:00	0.394862
2012-01-21 00:00:00	0.450304
2012-01-22 00:00:00	0.443592
2012-01-23 00:00:00	0.396737
2012-01-24 00:00:00	0.416506
2012-01-25 00:00:00	0.531077
2012-01-26 00:00:00	0.415364
2012-01-27 00:00:00	0.399748
2012-01-28 00:00:00	0.340852
2012-01-29 00:00:00	0.417972
2012-01-30 00:00:00	0.438811
2012-01-31 00:00:00	0.374494
2012-02-01 00:00:00	0.403493
2012-02-02 00:00:00	0.330308
2012-02-03 00:00:00	0.431724
2012-02-04 00:00:00	0.473518
2012-02-05 00:00:00	0.489853
2012-02-06 00:00:00	0.506308
2012-02-07 00:00:00	0.430508
2012-02-08 00:00:00	0.495067
2012-02-09 00:00:00	0.550209
2012-02-10 00:00:00	0.463696
2012-02-11 00:00:00	0.601046
2012-02-12 00:00:00	0.667365
2012-02-13 00:00:00	0.67865
2012-02-14 00:00:00	0.693666
2012-02-15 00:00:00	0.776318
2012-02-16 00:00:00	0.808518
2012-02-17 00:00:00	0.835649
2012-02-18 00:00:00	0.714858
2012-02-19 00:00:00	0.660141
2012-02-20 00:00:00	0.826542
2012-02-21 00:00:00	0.913217
2012-02-22 00:00:00	1.02888
2012-02-23 00:00:00	1.0672
2012-02-24 00:00:00	0.988726
2012-02-25 00:00:00	0.917506
2012-02-26 00:00:00	0.756009
2012-02-27 00:00:00	1.11518
2012-02-28 00:00:00	1.16647
2012-02-29 00:00:00	1.0118
2012-03-01 00:00:00	1.15433
2012-03-02 00:00:00	1.07395
2012-03-03 00:00:00	1.04724
2012-03-04 00:00:00	0.88682
2012-03-05 00:00:00	0.86426
2012-03-06 00:00:00	0.949678
2012-03-07 00:00:00	1.06612
2012-03-08 00:00:00	1.16713
2012-03-09 00:00:00	1.3723
2012-03-10 00:00:00	1.10675
2012-03-11 00:00:00	1.27114
2012-03-12 00:00:00	1.25061
2012-03-13 00:00:00	1.21721
2012-03-14 00:00:00	1.32152
2012-03-15 00:00:00	1.31015
2012-03-16 00:00:00	1.44864
2012-03-17 00:00:00	1.34909
2012-03-18 00:00:00	1.28041
2012-03-19 00:00:00	1.40297
2012-03-20 00:00:00	1.64331
2012-03-21 00:00:00	1.52853
2012-03-22 00:00:00	2.41448
2012-03-23 00:00:00	1.88105
2012-03-24 00:00:00	2.07075
2012-03-25 00:00:00	3.41654
2012-03-26 00:00:00	3.4242
2012-03-27 00:00:00	3.45491
2012-03-28 00:00:00	3.34466
2012-03-29 00:00:00	1.83324
2012-03-30 00:00:00	1.80813
2012-03-31 00:00:00	1.51715
2012-04-01 00:00:00	2.11251
2012-04-02 00:00:00	1.79407
2012-04-03 00:00:00	1.45467
2012-04-04 00:00:00	1.46753
2012-04-05 00:00:00	2.00124
2012-04-06 00:00:00	1.95332
2012-04-07 00:00:00	1.94375
2012-04-08 00:00:00	2.06741
2012-04-09 00:00:00	1.95741
2012-04-10 00:00:00	1.76547
2012-04-11 00:00:00	1.8466
2012-04-12 00:00:00	1.85424
2012-04-13 00:00:00	1.6734
2012-04-14 00:00:00	1.65335
2012-04-15 00:00:00	1.70653
2012-04-16 00:00:00	1.845
2012-04-17 00:00:00	2.00632
2012-04-18 00:00:00	1.94614
2012-04-19 00:00:00	2.15327
2012-04-20 00:00:00	2.21376
2012-04-21 00:00:00	2.15351
2012-04-22 00:00:00	2.11938
2012-04-23 00:00:00	2.17813
2012-04-24 00:00:00	2.22415
2012-04-25 00:00:00	2.25979
2012-04-26 00:00:00	2.20347
2012-04-27 00:00:00	2.04006
2012-04-28 00:00:00	2.01159
2012-04-29 00:00:00	1.93221
2012-04-30 00:00:00	2.41324
2012-05-01 00:00:00	2.50493
2012-05-02 00:00:00	2.40618
2012-05-03 00:00:00	2.65165
2012-05-04 00:00:00	2.27509
2012-05-05 00:00:00	2.29264
2012-05-06 00:00:00	2.10469
2012-05-07 00:00:00	2.42236
2012-05-08 00:00:00	2.4414
2012-05-09 00:00:00	2.54689
2012-05-10 00:00:00	2.30474
2012-05-11 00:00:00	2.40994
2012-05-12 00:00:00	2.92623
2012-05-13 00:00:00	2.75673
2012-05-14 00:00:00	2.63442
2012-05-15 00:00:00	2.41709
2012-05-16 00:00:00	2.42012
2012-05-17 00:00:00	2.77421
2012-05-18 00:00:00	2.52279
2012-05-19 00:00:00	2.41335
2012-05-20 00:00:00	3.83529
2012-05-21 00:00:00	3.45731
2012-05-22 00:00:00	3.55118
2012-05-23 00:00:00	3.37174
2012-05-24 00:00:00	3.96226
2012-05-25 00:00:00	3.95029
2012-05-26 00:00:00	4.31617
2012-05-27 00:00:00	5.30964
2012-05-28 00:00:00	4.59992
2012-05-29 00:00:00	3.3545
2012-05-30 00:00:00	3.44462
2012-05-31 00:00:00	3.37644
2012-06-01 00:00:00	3.247
2012-06-02 00:00:00	3.0584
2012-06-03 00:00:00	2.80254
2012-06-04 00:00:00	3.74818
2012-06-05 00:00:00	3.6592
2012-06-06 00:00:00	3.49691
2012-06-07 00:00:00	3.30992
2012-06-08 00:00:00	3.28869
2012-06-09 00:00:00	3.57767
2012-06-10 00:00:00	3.53031
2012-06-11 00:00:00	3.27756
2012-06-12 00:00:00	3.17749
2012-06-13 00:00:00	3.21989
2012-06-14 00:00:00	3.25795
2012-06-15 00:00:00	2.98702
2012-06-16 00:00:00	3.35486
2012-06-17 00:00:00	3.10421
2012-06-18 00:00:00	4.20634
2012-06-19 00:00:00	3.5005
2012-06-20 00:00:00	5.01657
2012-06-21 00:00:00	3.53274
2012-06-22 00:00:00	3.61189
2012-06-23 00:00:00	3.57347
2012-06-24 00:00:00	3.60949
2012-06-25 00:00:00	3.48004
2012-06-26 00:00:00	4.22634
2012-06-27 00:00:00	3.85273
2012-06-28 00:00:00	3.88398
2012-06-29 00:00:00	3.66533
2012-06-30 00:00:00	3.51501
2012-07-01 00:00:00	3.55997
2012-07-02 00:00:00	3.65044
2012-07-03 00:00:00	3.93178
2012-07-04 00:00:00	3.95425
2012-07-05 00:00:00	3.96601
2012-07-06 00:00:00	3.38956
2012-07-07 00:00:00	3.33991
2012-07-08 00:00:00	3.58288
2012-07-09 00:00:00	3.49785
2012-07-10 00:00:00	3.38385
2012-07-11 00:00:00	3.20595
2012-07-12 00:00:00	3.39065
2012-07-13 00:00:00	3.36388
2012-07-14 00:00:00	3.19415
2012-07-15 00:00:00	3.2347
2012-07-16 00:00:00	3.28309
2012-07-17 00:00:00	3.39261
2012-07-18 00:00:00	3.45003
2012-07-19 00:00:00	3.29499
2012-07-20 00:00:00	3.34204
2012-07-21 00:00:00	3.47227
2012-07-22 00:00:00	3.70476
2012-07-23 00:00:00	3.65091
2012-07-24 00:00:00	3.62347
2012-07-25 00:00:00	3.91178
2012-07-26 00:00:00	3.3038
2012-07-27 00:00:00	3.11203
2012-07-28 00:00:00	3.26012
2012-07-29 00:00:00	3.19526
2012-07-30 00:00:00	3.05488
2012-07-31 00:00:00	3.6514
2012-08-01 00:00:00	3.54749
2012-08-02 00:00:00	3.25467
2012-08-03 00:00:00	3.47437
2012-08-04 00:00:00	3.17062
2012-08-05 00:00:00	3.28083
2012-08-06 00:00:00	3.12285
2012-08-07 00:00:00	3.06685
2012-08-08 00:00:00	3.45987
2012-08-09 00:00:00	3.87521
2012-08-10 00:00:00	4.30616
2012-08-11 00:00:00	3.18069
2012-08-12 00:00:00	3.19277
2012-08-13 00:00:00	3.41373
2012-08-14 00:00:00	3.24057
2012-08-15 00:00:00	3.42681
2012-08-16 00:00:00	3.12162
2012-08-17 00:00:00	3.21901
2012-08-18 00:00:00	3.15789
2012-08-19 00:00:00	2.87361
2012-08-20 00:00:00	2.86098
2012-08-21 00:00:00	2.93504
2012-08-22 00:00:00	2.85665
2012-08-23 00:00:00	2.82193
2012-08-24 00:00:00	2.76195
2012-08-25 00:00:00	2.67756
2012-08-26 00:00:00	2.53499
2012-08-27 00:00:00	2.70153
2012-08-28 00:00:00	2.65489
2012-08-29 00:00:00	2.41476
2012-08-30 00:00:00	2.14633
2012-08-31 00:00:00	2.34865
2012-09-01 00:00:00	2.6674
2012-09-02 00:00:00	2.60912
2012-09-03 00:00:00	2.59206
2012-09-04 00:00:00	2.42628
2012-09-05 00:00:00	2.23451
2012-09-06 00:00:00	2.325
2012-09-07 00:00:00	2.49703
2012-09-08 00:00:00	2.40852
2012-09-09 00:00:00	2.50501
2012-09-10 00:00:00	2.14286
2012-09-11 00:00:00	1.82274
2012-09-12 00:00:00	1.89243
2012-09-13 00:00:00	1.94907
2012-09-14 00:00:00	2.08112
2012-09-15 00:00:00	2.04063
2012-09-16 00:00:00	1.94837
2012-09-17 00:00:00	1.75299
2012-09-18 00:00:00	1.64619
2012-09-19 00:00:00	1.56287
2012-09-20 00:00:00	1.6371
2012-09-21 00:00:00	1.45331
2012-09-22 00:00:00	1.65872
2012-09-23 00:00:00	1.50834
2012-09-24 00:00:00	1.43713
2012-09-25 00:00:00	1.62121
2012-09-26 00:00:00	1.62856
2012-09-27 00:00:00	1.5819
2012-09-28 00:00:00	1.55596
2012-09-29 00:00:00	1.53888
2012-09-30 00:00:00	1.63019
2012-10-01 00:00:00	1.52142
2012-10-02 00:00:00	1.40455
2012-10-03 00:00:00	1.22547
2012-10-04 00:00:00	1.1898
2012-10-05 00:00:00	1.19586
2012-10-06 00:00:00	1.24898
2012-10-07 00:00:00	1.33619
2012-10-08 00:00:00	1.25722
2012-10-09 00:00:00	1.10708
2012-10-10 00:00:00	1.31651
2012-10-11 00:00:00	1.22843
2012-10-12 00:00:00	1.05783
2012-10-13 00:00:00	1.06818
2012-10-14 00:00:00	1.02013
2012-10-15 00:00:00	0.81664
2012-10-16 00:00:00	0.865193
2012-10-17 00:00:00	0.856857
2012-10-18 00:00:00	0.890582
2012-10-19 00:00:00	1.02425
2012-10-20 00:00:00	0.911095
2012-10-21 00:00:00	1.1603
2012-10-22 00:00:00	0.772511
2012-10-23 00:00:00	0.870538
2012-10-24 00:00:00	0.812291
2012-10-25 00:00:00	0.77806
2012-10-26 00:00:00	0.649557
2012-10-27 00:00:00	0.646644
2012-10-28 00:00:00	0.809299
2012-10-29 00:00:00	0.661809
2012-10-30 00:00:00	0.706193
2012-10-31 00:00:00	0.696417
2012-11-01 00:00:00	0.570256
2012-11-02 00:00:00	0.590924
2012-11-03 00:00:00	0.502886
2012-11-04 00:00:00	0.506216
2012-11-05 00:00:00	0.505507
2012-11-06 00:00:00	0.635509
2012-11-07 00:00:00	0.601632
2012-11-08 00:00:00	0.624327
2012-11-09 00:00:00	0.617081
2012-11-10 00:00:00	0.508714
2012-11-11 00:00:00	0.470059
2012-11-12 00:00:00	0.627945
2012-11-13 00:00:00	0.639585
2012-11-14 00:00:00	0.582469
2012-11-15 00:00:00	0.524777
2012-11-16 00:00:00	0.514649
2012-11-17 00:00:00	0.461438
2012-11-18 00:00:00	0.429099
2012-11-19 00:00:00	0.503523
2012-11-20 00:00:00	0.537953
2012-11-21 00:00:00	0.438113
2012-11-22 00:00:00	0.464011
2012-11-23 00:00:00	0.422766
2012-11-24 00:00:00	0.324745
2012-11-25 00:00:00	0.380091
2012-11-26 00:00:00	0.265051
2012-11-27 00:00:00	0.415164
2012-11-28 00:00:00	0.410514
2012-11-29 00:00:00	0.402336
2012-11-30 00:00:00	0.290549
2012-12-01 00:00:00	0.22248
2012-12-02 00:00:00	0.192625
2012-12-03 00:00:00	0.320839
2012-12-04 00:00:00	0.249884
2012-12-05 00:00:00	0.197607
2012-12-06 00:00:00	0.251115
2012-12-07 00:00:00	0.276125
2012-12-08 00:00:00	0.317553
2012-12-09 00:00:00	0.312682
2012-12-10 00:00:00	0.234311
2012-12-11 00:00:00	0.172299
2012-12-12 00:00:00	0.224476
2012-12-13 00:00:00	0.239223
2012-12-14 00:00:00	0.274394
2012-12-15 00:00:00	0.313323
2012-12-16 00:00:00	0.30636
2012-12-17 00:00:00	0.287079
2012-12-18 00:00:00	0.296557
2012-12-19 00:00:00	0.230921
2012-12-20 00:00:00	0.221638
2012-12-21 00:00:00	0.185284
2012-12-22 00:00:00	0.315265
2012-12-23 00:00:00	0.340505
2012-12-24 00:00:00	0.310369
2012-12-25 00:00:00	0.28348
2012-12-26 00:00:00	0.288248
2012-12-27 00:00:00	0.237506
2012-12-28 00:00:00	0.335102
2012-12-29 00:00:00	0.319708
2012-12-30 00:00:00	0.291118
2012-12-31 00:00:00	0.354051
2013-01-01 00:00:00	0.334585
2013-01-02 00:00:00	0.276584
2013-01-03 00:00:00	0.301568
2013-01-04 00:00:00	0.324625
2013-01-05 00:00:00	0.309482
2013-01-06 00:00:00	0.313061
2013-01-07 00:00:00	0.325459
2013-01-08 00:00:00	0.38495
2013-01-09 00:00:00	0.376858
2013-01-10 00:00:00	0.387837
2013-01-11 00:00:00	0.407272
2013-01-12 00:00:00	0.373422
2013-01-13 00:00:00	0.275428
2013-01-14 00:00:00	0.290195
2013-01-15 00:00:00	0.245549
2013-01-16 00:00:00	0.244439
2013-01-17 00:00:00	0.371158
2013-01-18 00:00:00	0.442192
2013-01-19 00:00:00	0.384041
2013-01-20 00:00:00	0.395258
2013-01-21 00:00:00	0.450788
2013-01-22 00:00:00	0.444099
2013-01-23 00:00:00	0.397218
2013-01-24 00:00:00	0.417041
2013-01-25 00:00:00	0.531796
2013-01-26 00:00:00	0.415956
2013-01-27 00:00:00	0.400346
2013-01-28 00:00:00	0.341385
2013-01-29 00:00:00	0.489111
2013-01-30 00:00:00	0.499275
2013-01-31 00:00:00	0.525672
2013-02-01 00:00:00	0.517134
2013-02-02 00:00:00	0.467458
2013-02-03 00:00:00	0.576148
2013-02-04 00:00:00	0.506604
2013-02-05 00:00:00	0.508196
2013-02-06 00:00:00	0.534024
2013-02-07 00:00:00	0.510114
2013-02-08 00:00:00	0.574124
2013-02-09 00:00:00	0.565628
2013-02-10 00:00:00	0.513045
2013-02-11 00:00:00	0.578161
2013-02-12 00:00:00	0.472223
2013-02-13 00:00:00	0.592287
2013-02-14 00:00:00	0.734171
2013-02-15 00:00:00	0.699375
2013-02-16 00:00:00	0.689076
2013-02-17 00:00:00	0.72892
2013-02-18 00:00:00	0.680858
2013-02-19 00:00:00	0.71849
2013-02-20 00:00:00	0.758826
2013-02-21 00:00:00	0.666968
2013-02-22 00:00:00	0.597499
2013-02-23 00:00:00	0.715646
2013-02-24 00:00:00	0.734037
2013-02-25 00:00:00	0.740711
2013-02-26 00:00:00	0.762865
2013-02-27 00:00:00	1.13316
2013-02-28 00:00:00	1.08451
2013-03-01 00:00:00	0.837934
2013-03-02 00:00:00	1.16423
2013-03-03 00:00:00	1.04411
2013-03-04 00:00:00	0.927961
2013-03-05 00:00:00	0.919541
2013-03-06 00:00:00	0.915261
2013-03-07 00:00:00	1.08617
2013-03-08 00:00:00	0.770496
2013-03-09 00:00:00	0.839234
2013-03-10 00:00:00	0.901017
2013-03-11 00:00:00	0.666682
2013-03-12 00:00:00	1.10882
2013-03-13 00:00:00	0.915806
2013-03-14 00:00:00	0.94711
2013-03-15 00:00:00	1.11605
2013-03-16 00:00:00	1.03285
2013-03-17 00:00:00	1.12782
2013-03-18 00:00:00	1.13795
2013-03-19 00:00:00	0.960251
2013-03-20 00:00:00	1.09097
2013-03-21 00:00:00	1.00069
2013-03-22 00:00:00	0.835809
2013-03-23 00:00:00	0.715853
2013-03-24 00:00:00	0.955999
2013-03-25 00:00:00	1.01367
2013-03-26 00:00:00	1.14564
2013-03-27 00:00:00	1.18838
2013-03-28 00:00:00	1.24581
2013-03-29 00:00:00	1.29266
2013-03-30 00:00:00	1.14617
2013-03-31 00:00:00	1.10831
2013-04-01 00:00:00	1.3291
2013-04-02 00:00:00	1.30607
2013-04-03 00:00:00	1.3883
2013-04-04 00:00:00	1.49542
2013-04-05 00:00:00	1.38136
2013-04-06 00:00:00	1.78111
2013-04-07 00:00:00	1.47814
2013-04-08 00:00:00	1.6182
2013-04-09 00:00:00	1.57206
2013-04-10 00:00:00	1.59089
2013-04-11 00:00:00	1.78527
2013-04-12 00:00:00	1.85554
2013-04-13 00:00:00	2.0055
2013-04-14 00:00:00	2.21501
2013-04-15 00:00:00	2.24464
2013-04-16 00:00:00	2.2879
2013-04-17 00:00:00	2.10678
2013-04-18 00:00:00	2.24794
2013-04-19 00:00:00	2.1481
2013-04-20 00:00:00	2.11775
2013-04-21 00:00:00	2.18361
2013-04-22 00:00:00	2.20736
2013-04-23 00:00:00	2.45296
2013-04-24 00:00:00	2.48636
2013-04-25 00:00:00	2.18944
2013-04-26 00:00:00	2.01038
2013-04-27 00:00:00	2.13934
2013-04-28 00:00:00	2.26766
2013-04-29 00:00:00	2.3631
2013-04-30 00:00:00	2.36524
2013-05-01 00:00:00	2.27472
2013-05-02 00:00:00	2.81209
2013-05-03 00:00:00	2.64314
2013-05-04 00:00:00	2.36745
2013-05-05 00:00:00	2.87689
2013-05-06 00:00:00	2.71536
